vtkOriginalIndices,Concentration,ConcentrationLiquide,ConcentrationSolide,ConductiviteThermiqueP0,DensityFluideP0,DensityP0,DensityP1,EnthalpieVol,ErrReg,FractionLiq_c,FractionSolide_c,GradrholBis_P0:0,GradrholBis_P0:1,GradrholBis_P0:2,MassBalanceRHS_P0,PartitionE,Points:0,Points:1,Points:2,TemperatureC,ViscosityP0,Vitesse0,Vitesse1,Vitesse:2,__vtkIsSelected__,arc_length,d_interface_regular,divV_element,h_meshsize,h_quality,vtkValidPointMask
344,6.95861,6.95861,6.95861,70,2600,2800,2800,1.46619e+009,100,4.17256e-011,1,-1341.83,1587.57,0,0,4,0.0005,0.04816,0,563.921,0.001,2.85423e-018,1.46851e-015,0,0,0.04816,0.0465003,-3.82504e-015,0.000154667,0.856719,1
345,6.95823,4.57929,6.95823,70,2600,2800,2800,1.46696e+009,100,1.16517e-010,1,-280537,-561477,0,0,4,0.0005,0.0483,0,564.216,0.001,4.67414e-018,1.47057e-015,0,0,0.0483,0.0463604,2.2959e-014,0.000145059,0.771693,1
346,6.98048,1.47079,6.98048,70,2600,2800,2800,1.46773e+009,100,4.83918e-012,1,350700,721690,0,0,4,0.0005,0.04844,0,564.51,0.001,7.31843e-018,1.47199e-015,0,0,0.04844,0.0462203,6.91018e-015,0.000152389,0.962409,1
347,6.95598,5.47688,6.95598,70,2600,2800,2800,1.46849e+009,100,2.02183e-011,1,-381318,-569096,0,0,4,0.0005,0.04858,0,564.805,0.001,1.10647e-017,1.47171e-015,0,0,0.04858,0.0460803,1.36999e-014,0.000146189,0.958017,1
348,6.97343,1.75356,6.97343,70,2600,2800,2800,1.46926e+009,100,9.06306e-012,1,-974791,-383263,0,0,4,0.0005,0.04872,0,565.099,0.001,1.60081e-017,1.47109e-015,0,0,0.04872,0.0459404,7.60702e-015,0.000139885,0.891066,1
349,6.97584,1.77474,6.97584,70,2600,2800,2800,1.47002e+009,100,6.53599e-012,1,854615,243120,0,0,4,0.0005,0.04886,0,565.394,0.001,2.46318e-017,1.47241e-015,0,0,0.04886,0.0458004,3.09877e-014,0.000147246,0.952519,1
350,6.95742,6.95742,6.95742,70,2600,2800,2800,1.47079e+009,100,1.05552e-011,1,-1101.94,-22.5851,0,0,4,0.0005,0.049,0,565.688,0.001,3.84287e-017,1.47444e-015,0,0,0.049,0.0456604,-1.51578e-014,0.000162971,0.842919,1
351,6.95769,6.4997,6.95769,70,2600,2800,2800,1.47155e+009,100,2.7933e-011,1,-212424,-806478,0,0,4,0.0005,0.04914,0,565.981,0.001,5.99822e-017,1.47147e-015,0,0,0.04914,0.0455204,4.92261e-014,0.000143902,0.93013,1
352,6.97045,0,6.97045,70,2600,2800,2800,1.47232e+009,100,0,1,-0.00794767,-517.73,0,0,4,0.0005,0.04928,0,566.275,0.001,9.2588e-017,1.47849e-015,0,0,0.04928,0.0453804,1.40695e-013,0.000137754,0.848082,1
353,6.94765,3.41113,6.94765,70,2600,2800,2800,1.47308e+009,100,1.8416e-011,1,-834139,64376.6,0,0,4,0.0005,0.04942,0,566.568,0.001,1.43724e-016,1.47795e-015,0,0,0.04942,0.0452404,-5.74208e-014,0.000144269,0.90285,1
354,6.96385,0,6.96385,70,2600,2800,2800,1.47384e+009,100,0,1,0.0488389,-517.096,0,0,4,0.0005,0.04956,0,566.861,0.001,2.21143e-016,1.47756e-015,0,0,0.04956,0.0451003,2.55231e-013,0.000146808,0.958854,1
355,6.96903,0,6.96903,70,2600,2800,2800,1.4746e+009,100,0,1,0.0605151,-516.71,0,0,4,0.0005,0.0497,0,567.154,0.001,3.44526e-016,1.46994e-015,0,0,0.0497,0.0449603,-9.00399e-014,0.000155597,0.911455,1
356,6.97141,0.643582,6.97141,70,2600,2800,2800,1.47537e+009,100,3.38593e-012,1,166997,630706,0,0,4,0.0005,0.04984,0,567.447,0.001,5.43459e-016,1.47395e-015,0,0,0.04984,0.0448204,4.95281e-013,0.000165687,0.813664,1
357,6.95357,6.70726,6.95357,70,2600,2800,2800,1.47612e+009,100,3.31011e-011,1,-169919,-774228,0,0,4,0.0005,0.04998,0,567.74,0.001,8.376e-016,1.48269e-015,0,0,0.04998,0.0446803,9.59312e-013,0.000138605,0.854137,1
358,6.97157,0.893007,6.97157,70,2600,2800,2800,1.47689e+009,100,2.51903e-012,1,-617254,230513,0,0,4,0.0005,0.05012,0,568.032,0.001,1.36002e-015,1.45248e-015,0,0,0.05012,0.0445404,1.68258e-012,0.000155287,0.92086,1
359,6.96127,1.14615,6.96127,70,2600,2800,2800,1.47764e+009,100,3.23311e-012,1,-458454,-336967,0,0,4,0.0005,0.05026,0,568.325,0.001,1.94783e-015,1.49768e-015,0,0,0.05026,0.0444004,-9.01304e-013,0.00015891,0.864508,1
360,6.96419,0.0206647,6.96419,70,2600,2800,2800,1.47841e+009,100,5.69512e-015,1,-963842,141972,0,0,4,0.0005,0.0504,0,568.617,0.001,3.11837e-015,1.52827e-015,0,0,0.0504,0.0442603,-5.58934e-014,0.000138337,0.870047,1
361,6.96688,2.44361,6.96688,70,2600,2800,2800,1.47917e+009,100,5.32016e-011,1,-474056,419485,0,0,4,0.0005,0.05054,0,568.909,0.001,4.97721e-015,1.48357e-015,0,0,0.05054,0.0441203,-2.21962e-012,0.000174319,0.730372,1
362,6.96697,5.69568,6.96697,70,2600,2800,2800,1.47992e+009,100,2.94877e-011,1,-473749,252773,0,0,4,0.0005,0.05068,0,569.2,0.001,7.38583e-015,1.38516e-015,0,0,0.05068,0.0439804,-3.69578e-012,0.000172428,0.735263,1
363,6.96672,2.21914,6.96672,70,2600,2800,2800,1.48068e+009,100,1.36899e-011,1,-569306,-508296,0,0,4,0.0005,0.05082,0,569.492,0.001,1.19499e-014,1.62792e-015,0,0,0.05082,0.0438404,5.42035e-012,0.000141579,0.892071,1
364,6.96146,3.68367,6.96146,70,2600,2800,2800,1.48144e+009,100,2.95044e-011,1,440897,579236,0,0,4,0.0005,0.05096,0,569.784,0.001,1.8419e-014,1.4262e-015,0,0,0.05096,0.0437003,1.46893e-011,0.000154523,0.94051,1
365,6.96119,4.93812,6.96119,70,2600,2800,2800,1.4822e+009,100,2.88465e-011,1,809858,-79862.3,0,0,4,0.0005,0.0511,0,570.075,0.001,2.84375e-014,1.88921e-015,0,0,0.0511,0.0435604,3.49322e-011,0.000143753,0.922313,1
366,6.97697,3.07696,6.97697,70,2600,2800,2800,1.48295e+009,100,1.31176e-011,1,-175904,-833722,0,0,4,0.0005,0.05124,0,570.366,0.001,4.40818e-014,8.90279e-016,0,0,0.05124,0.0434204,2.67005e-011,0.000157709,0.890445,1
367,6.96186,5.24495,6.96186,70,2600,2800,2800,1.4837e+009,100,2.39527e-011,1,-537187,860581,0,0,4,0.0005,0.05138,0,570.657,0.001,6.96942e-014,2.55957e-015,0,0,0.05138,0.0432803,5.65248e-011,0.000133724,0.816545,1
368,6.96319,5.4806,6.96319,70,2600,2800,2800,1.48446e+009,100,4.80405e-011,1,589184,30102.9,0,0,4,0.0005,0.05152,0,570.947,0.001,1.0472e-013,5.57794e-015,0,0,0.05152,0.0431404,1.20148e-010,0.000163258,0.833519,1
369,6.96299,6.96299,6.96299,70,2600,2800,2800,1.48522e+009,100,6.43852e-011,1,92.1771,-108.743,0,0,4,0.0005,0.05166,0,571.238,0.001,1.6384e-013,-1.55443e-016,0,0,0.05166,0.0430004,-5.21392e-012,0.000163017,0.845615,1
370,6.96347,3.51525,6.96347,70,2600,2800,2800,1.48597e+009,100,2.80965e-011,1,469693,-495467,0,0,4,0.0005,0.0518,0,571.528,0.001,2.54972e-013,-7.12927e-015,0,0,0.0518,0.0428604,7.86521e-012,0.000139951,0.887206,1
371,6.98033,0,6.98033,70,2600,2800,2800,1.48672e+009,100,9.29158e-018,1,-0.0486659,-511.728,0,0,4,0.0005,0.05194,0,571.818,0.001,4.00156e-013,-3.71063e-015,0,0,0.05194,0.0427204,-4.6463e-011,0.000136786,0.842347,1
372,6.96875,0,6.96875,70,2600,2800,2800,1.48748e+009,100,0,1,-0.0384012,-511.394,0,0,4,0.0005,0.05208,0,572.108,0.001,5.96057e-013,-5.64286e-016,0,0,0.05208,0.0425804,-8.15011e-010,0.000159241,0.873375,1
373,6.97584,1.06397,6.97584,70,2600,2800,2800,1.48823e+009,100,3.90514e-012,1,334487,703854,0,0,4,0.0005,0.05222,0,572.398,0.001,9.72007e-013,-2.10031e-014,0,0,0.05222,0.0424404,4.0534e-010,0.000134079,0.822123,1
374,6.95009,5.61053,6.95009,70,2600,2800,2800,1.48898e+009,100,2.05376e-011,1,-356696,-734510,0,0,4,0.0005,0.05236,0,572.687,0.001,1.44763e-012,8.85548e-014,0,0,0.05236,0.0423004,-5.68806e-010,0.000126482,0.718744,1
375,6.97167,0.950127,6.97167,70,2600,2800,2800,1.48974e+009,100,3.55215e-012,1,-1.0787e+006,-394358,0,0,4,0.0005,0.0525,0,572.977,0.001,2.36759e-012,-1.98622e-014,0,0,0.0525,0.0421604,1.95423e-009,0.000141726,0.829209,1
376,6.98062,1.19756,6.98062,70,2600,2800,2800,1.49049e+009,100,1.18868e-011,1,813071,-447943,0,0,4,0.0005,0.05264,0,573.266,0.001,3.51639e-012,3.50499e-013,0,0,0.05264,0.0420204,-2.07444e-009,0.000170767,0.729503,1
377,6.97922,0,6.97922,70,2600,2800,2800,1.49125e+009,100,1.03348e-016,1,-0.0534708,-509.684,0,0,4,0.0005,0.05278,0,573.555,0.001,5.77409e-012,6.86144e-013,0,0,0.05278,0.0418804,-9.99581e-009,0.000140168,0.875496,1
378,6.96529,3.71845,6.96529,70,2600,2800,2800,1.492e+009,100,4.92289e-011,1,516891,440797,0,0,4,0.0005,0.05292,0,573.844,0.001,8.49775e-012,7.0051e-013,0,0,0.05292,0.0417404,1.19819e-008,0.000144904,0.942719,1
379,6.96336,6.43334,6.96336,70,2600,2800,2800,1.49274e+009,100,8.16847e-011,1,698780,-475527,0,0,4,0.0005,0.05306,0,574.132,0.001,1.48434e-011,4.22026e-012,0,0,0.05306,0.0416004,-3.83316e-008,0.000150326,0.968769,1
380,6.96893,1.93437,6.96893,70,2600,2800,2800,1.4935e+009,100,6.27902e-012,1,694132,-331924,0,0,4,0.0005,0.0532,0,574.421,0.001,2.16189e-011,8.21613e-012,0,0,0.0532,0.0414604,2.71561e-007,0.000157495,0.901185,1
381,6.97351,1.29072,6.97351,70,2600,2800,2800,1.49425e+009,100,7.97023e-012,1,-1.09665e+006,-144281,0,0,4,0.0005,0.05334,0,574.709,0.001,4.1636e-011,2.95149e-011,0,0,0.05334,0.0413204,-7.14737e-007,0.000125795,0.715721,1
382,6.97069,0.346804,6.97069,70,2600,2800,2800,1.495e+009,100,2.07572e-012,1,596255,358086,0,0,4,0.0005,0.05348,0,574.998,0.001,8.36749e-011,-4.23684e-011,0,0,0.05348,0.0411804,2.68192e-006,0.000153259,0.953779,1
383,6.96038,4.29858,6.96038,70,2600,2800,2800,1.49574e+009,100,2.35758e-011,1,533152,683532,0,0,4,0.0005,0.05362,0,575.285,0.001,9.78987e-011,2.51652e-010,0,0,0.05362,0.0410403,2.67853e-006,0.00016603,0.799443,1
384,6.96076,6.96076,6.96076,70,2600,2800,2800,1.49649e+009,100,3.4304e-011,1,-695.832,-125.097,0,0,4,0.0005,0.05376,0,575.573,0.001,3.31666e-010,-4.88613e-010,0,0,0.05376,0.0409003,-7.99561e-006,0.000177732,0.706755,1
385,6.96742,3.20982,6.96742,70,2600,2800,2800,1.49724e+009,100,1.08714e-011,1,-634854,-322470,0,0,4,0.0005,0.0539,0,575.86,0.001,-3.60193e-010,2.54349e-009,0,0,0.0539,0.0407603,-2.11843e-005,0.000146874,0.882137,1
386,6.97587,0.568487,6.97587,70,2600,2800,2800,1.49799e+009,100,3.3595e-012,1,-422008,-564489,0,0,4,0.0005,0.05404,0,576.148,0.001,2.29399e-009,-1.35525e-009,0,0,0.05404,0.0406204,1.81897e-005,0.00013835,0.861494,1
387,6.96794,0,6.96794,70,2600,2800,2800,1.49873e+009,100,4.27368e-017,1,0.270515,-506.597,0,0,4,0.0005,0.05418,0,576.435,0.001,1.40427e-008,1.01374e-009,0,0,0.05418,0.0404803,-0.000188652,0.000148984,0.92785,1
388,6.96773,0,6.96775,70,2600,2800,2800,1.49948e+009,100,0,1,0.330923,-505.742,0,0,4,0.0005,0.05432,0,576.722,0.001,1.97084e-008,-2.11618e-008,0,0,0.05432,0.0403403,0.000110024,0.000162609,0.808924,1
389,6.95775,0.665929,6.52408,70,2600,2773.05,2795.24,1.52282e+009,100,0.0237967,0.976204,142043,220089,0,0,4,0.0005,0.05446,0,577.005,0.001,-4.14623e-008,-1.90281e-007,0,0,0.05446,0.0402003,-0.00227646,0.000166665,0.734713,1
390,6.95699,3.57175,4.71385,70,2600,2778.6,2774.91,1.62007e+009,100,0.125432,0.874568,5135.56,319871,0,0,4,0.0005,0.0546,0,577.274,0.001,9.6195e-008,-1.03455e-006,0,0,0.0546,0.0400603,-0.00949864,0.000152969,0.880129,1
391,6.8935,6.71064,3.11222,70,2600,2773.05,2753.65,1.72168e+009,100,0.231745,0.768255,-3943.58,302479,0,0,4,0.0005,0.05474,0,577.512,0.001,2.30125e-007,-2.30389e-006,0,0,0.05474,0.0399204,-0.00550797,0.000161561,0.844818,1
392,6.8371,9.57617,2.09895,70,2600,2748.58,2734.66,1.81245e+009,100,0.326689,0.673311,-4058.49,274838,0,0,4,0.0005,0.05488,0,577.73,0.001,9.43859e-008,-3.2847e-006,0,0,0.05488,0.0397803,-0.00485824,0.000154076,0.935339,1
393,6.759,12.171,1.71945,70,2600,2723.24,2718.25,1.89095e+009,100,0.408778,0.591222,-2478.64,245986,0,0,4,0.0005,0.05502,0,577.927,0.001,-6.62722e-008,-4.07423e-006,0,0,0.05502,0.0396404,-0.00606562,0.000156917,0.904241,1
394,6.75433,13.1367,1.70788,70,2600,2711.69,2711.69,1.92255e+009,100,0.441552,0.558448,-9.40718,-2970.14,0,0,4,0.0005,0.05516,0,578.108,0.001,-3.69172e-009,-4.48206e-006,0,0,0.05516,0.0395004,0.00206625,0.000143576,0.816158,1
395,6.75359,13.1096,1.70433,70,2600,2711.22,2711.46,1.92412e+009,100,0.442719,0.557281,17.111,-2986.69,0,0,4,0.0005,0.0553,0,578.286,0.001,-3.3035e-008,-4.38603e-006,0,0,0.0553,0.0393604,-0.0004478,0.000150061,0.917355,1
396,6.75494,13.0824,1.7008,70,2600,2711.22,2711.18,1.92586e+009,100,0.444073,0.555927,9.31334,-2981.79,0,0,4,0.0005,0.05544,0,578.462,0.001,-2.48455e-008,-4.444e-006,0,0,0.05544,0.0392203,-0.000248434,0.000149017,0.97834,1
397,6.75577,13.0553,1.69727,70,2600,2710.81,2710.92,1.92756e+009,100,0.445376,0.554624,6.0536,-2972.73,0,0,4,0.0005,0.05558,0,578.638,0.001,-1.75352e-008,-4.44336e-006,0,0,0.05558,0.0390804,-4.38347e-005,0.000145024,0.847008,1
398,6.75669,13.0282,1.69376,70,2600,2710.56,2710.66,1.92926e+009,100,0.446684,0.553316,3.59748,-2965.93,0,0,4,0.0005,0.05572,0,578.814,0.001,-1.52843e-008,-4.45588e-006,0,0,0.05572,0.0389404,-0.000117389,0.000149881,0.980664,1
399,6.7576,13.0013,1.69025,70,2600,2710.2,2710.4,1.93096e+009,100,0.447993,0.552007,3.5457,-2957.6,0,0,4,0.0005,0.05586,0,578.989,0.001,-7.77701e-009,-4.46792e-006,0,0,0.05586,0.0388004,-0.00011614,0.000154236,0.903614,1
400,6.75851,12.9744,1.68676,70,2600,2709.98,2710.14,1.93268e+009,100,0.449319,0.550681,1.49861,-2950.4,0,0,4,0.0005,0.056,0,579.164,0.001,-5.73297e-009,-4.48323e-006,0,0,0.056,0.0386603,-6.48759e-005,0.000172037,0.740596,1
401,6.75942,12.9476,1.68327,70,2600,2709.77,2709.87,1.93439e+009,100,0.450647,0.549353,1.21426,-2943.51,0,0,4,0.0005,0.05614,0,579.339,0.001,-3.79312e-009,-4.49426e-006,0,0,0.05614,0.0385204,-6.94435e-005,0.00016404,0.816698,1
402,6.76033,12.9208,1.67979,70,2600,2709.72,2709.6,1.9361e+009,100,0.451973,0.548027,1.66378,-2935.77,0,0,4,0.0005,0.05628,0,579.512,0.001,-1.27491e-009,-4.50592e-006,0,0,0.05628,0.0383804,-0.000122032,0.000142275,0.909727,1
403,6.76123,12.8942,1.67632,70,2600,2709.55,2709.34,1.93781e+009,100,0.453295,0.546705,-0.589055,-2930.95,0,0,4,0.0005,0.05642,0,579.686,0.001,-1.42357e-009,-4.52261e-006,0,0,0.05642,0.0382404,-9.9578e-005,0.000132761,0.785622,1
404,6.76213,12.8675,1.67286,70,2600,2709.17,2709.08,1.93951e+009,100,0.454615,0.545385,-0.963773,-2923.57,0,0,4,0.0005,0.05656,0,579.859,0.001,-1.73324e-009,-4.53537e-006,0,0,0.05656,0.0381004,-8.26248e-005,0.000166268,0.802622,1
405,6.76303,12.841,1.66941,70,2600,2708.77,2708.81,1.94121e+009,100,0.455938,0.544062,-1.00246,-2916.89,0,0,4,0.0005,0.0567,0,580.031,0.001,7.59867e-010,-4.54671e-006,0,0,0.0567,0.0379604,-8.29168e-005,0.000145676,0.927342,1
406,6.76393,12.8145,1.66597,70,2600,2708.59,2708.54,1.94294e+009,100,0.457279,0.542721,0.859811,-2909.32,0,0,4,0.0005,0.05684,0,580.203,0.001,-1.20468e-009,-4.56242e-006,0,0,0.05684,0.0378204,-0.000123834,0.000151086,0.918861,1
407,6.76483,12.788,1.66254,70,2600,2708.5,2708.27,1.94466e+009,100,0.458619,0.541381,1.04242,-2900.15,0,0,4,0.0005,0.05698,0,580.375,0.001,-7.00577e-010,-4.57716e-006,0,0,0.05698,0.0376804,-0.000129018,0.000169397,0.765641,1
408,6.76573,12.7617,1.65911,70,2600,2708.04,2708.01,1.94637e+009,100,0.459957,0.540043,-0.108887,-2887.7,0,0,4,0.0005,0.05712,0,580.546,0.001,7.41441e-011,-4.58764e-006,0,0,0.05712,0.0375404,-9.15595e-005,0.000146849,0.931539,1
409,6.76664,12.7355,1.6557,70,2600,2707.73,2707.74,1.94808e+009,100,0.461292,0.538708,-0.893592,-2882.24,0,0,4,0.0005,0.05726,0,580.717,0.001,4.36029e-010,-4.60297e-006,0,0,0.05726,0.0374004,-9.44743e-005,0.000148586,0.888356,1
410,6.76755,12.7093,1.65229,70,2600,2707.4,2707.48,1.9498e+009,100,0.462623,0.537377,-0.567473,-2875.82,0,0,4,0.0005,0.0574,0,580.888,0.001,-1.90698e-010,-4.61616e-006,0,0,0.0574,0.0372604,-0.000108703,0.000133283,0.80211,1
411,6.76845,12.6832,1.6489,70,2600,2707.17,2707.21,1.95151e+009,100,0.463963,0.536037,-0.268654,-2870.66,0,0,4,0.0005,0.05754,0,581.057,0.001,1.18273e-009,-4.62899e-006,0,0,0.05754,0.0371204,-8.01721e-005,0.000150193,0.964712,1
412,6.76935,12.6571,1.64551,70,2600,2706.72,2706.94,1.95323e+009,100,0.465318,0.534682,1.03189,-2856.99,0,0,4,0.0005,0.05768,0,581.227,0.001,1.74238e-009,-4.64274e-006,0,0,0.05768,0.0369804,-0.000154429,0.000138555,0.768761,1
413,6.77025,12.6311,1.64213,70,2600,2706.64,2706.67,1.95495e+009,100,0.46667,0.53333,0.895269,-2849.01,0,0,4,0.0005,0.05782,0,581.396,0.001,6.12753e-010,-4.65861e-006,0,0,0.05782,0.0368404,-7.21519e-005,0.000143966,0.935326,1
414,6.77115,12.6052,1.63876,70,2600,2706.25,2706.4,1.95668e+009,100,0.468018,0.531982,0.979113,-2842.69,0,0,4,0.0005,0.05796,0,581.564,0.001,-4.79124e-010,-4.67402e-006,0,0,0.05796,0.0367003,-0.000121422,0.000125055,0.709469,1
415,6.77205,12.5794,1.6354,70,2600,2706.25,2706.13,1.95839e+009,100,0.469363,0.530637,0.292939,-2834.76,0,0,0,0.0005,0.0581,0,581.732,0.001,-1.04966e-009,-4.68445e-006,0,0,0.0581,0.0365604,-6.7699e-005,0.000138878,0.861347,1
416,6.77294,12.5536,1.63206,70,2600,2705.9,2705.86,1.9601e+009,100,0.470706,0.529294,-0.372136,-2824.78,0,0,0,0.0005,0.05824,0,581.9,0.001,2.04048e-009,-4.70311e-006,0,0,0.05824,0.0364204,-5.59058e-005,0.000164578,0.824667,1
417,6.77383,12.5279,1.62872,70,2600,2705.71,2705.59,1.96182e+009,100,0.472056,0.527944,1.44725,-2817.99,0,0,0,0.0005,0.05838,0,582.066,0.001,-1.83207e-009,-4.71541e-006,0,0,0.05838,0.0362804,-0.000171774,0.000151378,0.842759,1
418,6.77473,12.5023,1.62539,70,2600,2705.31,2705.31,1.96355e+009,100,0.473423,0.526577,0.308541,-2812.88,0,0,0,0.0005,0.05852,0,582.233,0.001,1.80011e-009,-4.73111e-006,0,0,0.05852,0.0361403,-2.33304e-005,0.000134142,0.794307,1
419,6.77563,12.4768,1.62207,70,2600,2704.97,2705.04,1.96528e+009,100,0.474787,0.525213,-0.988181,-2803.94,0,0,0,0.0005,0.05866,0,582.399,0.001,-2.70315e-009,-4.74445e-006,0,0,0.05866,0.0360004,-0.000167977,0.000152397,0.835887,1
420,6.77653,12.4513,1.61876,70,2600,2704.97,2704.77,1.967e+009,100,0.476147,0.523853,0.00671558,-2796.65,0,0,0,0.0005,0.0588,0,582.564,0.001,7.41062e-010,-4.75934e-006,0,0,0.0588,0.0358604,-7.55842e-005,0.000167439,0.775181,1
421,6.77743,12.4259,1.61546,70,2600,2704.4,2704.5,1.96872e+009,100,0.477504,0.522496,0.983148,-2788.11,0,0,0,0.0005,0.05894,0,582.729,0.001,8.55436e-011,-4.77374e-006,0,0,0.05894,0.0357204,-0.000102607,0.000175331,0.730772,1
422,6.77832,12.4006,1.61217,70,2600,2704.1,2704.23,1.97043e+009,100,0.478857,0.521143,-0.680432,-2778.44,0,0,0,0.0005,0.05908,0,582.894,0.001,3.4034e-010,-4.78882e-006,0,0,0.05908,0.0355804,-0.000104759,0.000146055,0.957111,1
423,6.77922,12.3754,1.60888,70,2600,2704.1,2703.96,1.97215e+009,100,0.480219,0.519781,-0.615161,-2771.1,0,0,0,0.0005,0.05922,0,583.058,0.001,-1.47451e-009,-4.80398e-006,0,0,0.05922,0.0354404,-9.35236e-005,0.000151246,0.961635,1
424,6.78011,12.3502,1.60562,70,2600,2703.89,2703.68,1.97388e+009,100,0.481595,0.518405,0.806989,-2763.18,0,0,0,0.0005,0.05936,0,583.221,0.001,4.41785e-009,-4.81683e-006,0,0,0.05936,0.0353004,-0.000180506,0.000146712,0.958242,1
425,6.781,12.3251,1.60236,70,2600,2703.53,2703.41,1.97562e+009,100,0.482969,0.517031,-0.227379,-2754.67,0,0,0,0.0005,0.0595,0,583.384,0.001,-9.08713e-010,-4.83284e-006,0,0,0.0595,0.0351603,-9.88524e-005,0.000136647,0.856008,1
426,6.78189,12.3001,1.5991,70,2600,2703.1,2703.13,1.97734e+009,100,0.484339,0.515661,0.917094,-2746.2,0,0,0,0.0005,0.05964,0,583.547,0.001,-1.26237e-009,-4.84948e-006,0,0,0.05964,0.0350204,-0.000184097,0.000151153,0.889973,1
427,6.78278,12.2751,1.59586,70,2600,2702.84,2702.86,1.97906e+009,100,0.485705,0.514295,-0.0355665,-2738.77,0,0,0,0.0005,0.05978,0,583.709,0.001,8.29392e-010,-4.86337e-006,0,0,0.05978,0.0348804,-6.66993e-005,0.000143083,0.91598,1
428,6.78367,12.2503,1.59263,70,2600,2702.37,2702.59,1.98078e+009,100,0.487068,0.512932,1.03248,-2725.16,0,0,0,0.0005,0.05992,0,583.871,0.001,1.02202e-009,-4.87857e-006,0,0,0.05992,0.0347403,-0.000100192,0.000130617,0.763541,1
429,6.78456,12.2255,1.58941,70,2600,2702.37,2702.31,1.98249e+009,100,0.488435,0.511565,0.0272283,-2718.73,0,0,0,0.0005,0.06006,0,584.031,0.001,-4.34391e-010,-4.89389e-006,0,0,0.06006,0.0346004,-0.000103087,0.000144604,0.938628,1
430,6.78546,12.2008,1.58619,70,2600,2702.16,2702.03,1.98423e+009,100,0.489823,0.510177,0.107256,-2711,0,0,0,0.0005,0.0602,0,584.192,0.001,-7.01556e-010,-4.908e-006,0,0,0.0602,0.0344604,-0.000117099,0.000141405,0.898785,1
431,6.78636,12.1762,1.583,70,2600,2701.94,2701.76,1.98596e+009,100,0.491207,0.508793,0.0538176,-2703.5,0,0,0,0.0005,0.06034,0,584.353,0.001,4.92566e-011,-4.92411e-006,0,0,0.06034,0.0343204,-0.000151985,0.000155541,0.92969,1
432,6.78724,12.1516,1.57981,70,2600,2701.67,2701.48,1.98768e+009,100,0.492588,0.507412,-0.0607328,-2694.96,0,0,0,0.0005,0.06048,0,584.512,0.001,6.52935e-010,-4.94017e-006,0,0,0.06048,0.0341804,-0.000107414,0.000166094,0.814989,1
433,6.78814,12.1272,1.57662,70,2600,2701.17,2701.2,1.98941e+009,100,0.493965,0.506035,1.17391,-2685.09,0,0,0,0.0005,0.06062,0,584.671,0.001,1.15959e-009,-4.95452e-006,0,0,0.06062,0.0340404,-0.000100677,0.000147704,0.947822,1
434,6.78902,12.1028,1.57345,70,2600,2701.06,2700.93,1.99112e+009,100,0.495337,0.504663,1.60428,-2673.91,0,0,0,0.0005,0.06076,0,584.83,0.001,2.42582e-010,-4.96938e-006,0,0,0.06076,0.0339004,-0.000128082,0.000160504,0.834929,1
435,6.7899,12.0785,1.57029,70,2600,2700.73,2700.65,1.99284e+009,100,0.496711,0.503289,-0.704264,-2666.48,0,0,0,0.0005,0.0609,0,584.988,0.001,2.38008e-009,-4.98868e-006,0,0,0.0609,0.0337604,-0.000131675,0.000139413,0.879505,1
436,6.79079,12.0542,1.56714,70,2600,2700.17,2700.38,1.99456e+009,100,0.498101,0.501899,0.675108,-2656.99,0,0,0,0.0005,0.06104,0,585.145,0.001,1.88898e-010,-5.00085e-006,0,0,0.06104,0.0336204,-0.00012715,0.000173046,0.746423,1
437,6.79167,12.0301,1.564,70,2600,2700.21,2700.1,1.9963e+009,100,0.499495,0.500505,-0.226663,-2648.62,0,0,0,0.0005,0.06118,0,585.302,0.001,1.38687e-010,-5.01801e-006,0,0,0.06118,0.0334804,-9.54045e-005,0.000173784,0.740024,1
438,6.79256,12.006,1.56087,70,2600,2699.9,2699.83,1.99803e+009,100,0.500886,0.499114,0.0312785,-2640.13,0,0,0,0.0005,0.06132,0,585.459,0.001,-1.45616e-009,-5.03251e-006,0,0,0.06132,0.0333404,-5.04068e-005,0.000139204,0.863041,1
439,6.79345,11.982,1.55775,70,2600,2699.59,2699.54,1.99975e+009,100,0.502272,0.497728,1.67919,-2632.25,0,0,0,0.0005,0.06146,0,585.615,0.001,3.39497e-011,-5.04985e-006,0,0,0.06146,0.0332004,-0.00011736,0.000129632,0.771194,1
440,6.79433,11.9581,1.55464,70,2600,2699.05,2699.27,2.00147e+009,100,0.503654,0.496345,0.737389,-2622.25,0,0,0,0.0005,0.0616,0,585.77,0.001,5.04915e-010,-5.06404e-006,0,0,0.0616,0.0330604,-9.41427e-005,0.000156445,0.908903,1
441,6.79522,11.9342,1.55154,70,2600,2699.05,2698.99,2.00318e+009,100,0.505036,0.494964,1.30059,-2612.66,0,0,0,0.0005,0.06174,0,585.925,0.001,8.09824e-010,-5.08008e-006,0,0,0.06174,0.0329203,-0.00012452,0.000165972,0.810228,1
442,6.79611,11.9105,1.54846,70,2600,2698.7,2698.71,2.0049e+009,100,0.506425,0.493575,-1.37427,-2603.13,0,0,0,0.0005,0.06188,0,586.079,0.001,-7.42777e-010,-5.09674e-006,0,0,0.06188,0.0327804,-0.000122113,0.000145308,0.940493,1
