Temps	vA	vM
2587.7	0.00196734	0.00603266
2587.8	0.00196736	0.00603264
2587.9	0.00196734	0.00603266
2588	0.00196733	0.00603267
2588.1	0.00196736	0.00603264
2588.2	0.00196737	0.00603263
2588.3	0.00196735	0.00603265
2588.4	0.00196736	0.00603264
2588.5	0.00196739	0.00603261
2588.6	0.0019674	0.0060326
2588.7	0.00196737	0.00603263
2588.8	0.0019674	0.0060326
2588.9	0.00196742	0.00603258
2589	0.00196739	0.00603261
2589.1	0.00196738	0.00603262
2589.2	0.00196742	0.00603258
2589.3	0.00196742	0.00603258
2589.4	0.00196739	0.00603261
2589.5	0.00196738	0.00603262
2589.6	0.00196741	0.00603259
2589.7	0.0019674	0.0060326
2589.8	0.00196737	0.00603263
2589.9	0.00196738	0.00603262
2590	0.00196739	0.00603261
2590.1	0.00196737	0.00603263
2590.2	0.00196735	0.00603265
2590.3	0.00196737	0.00603263
2590.4	0.00196739	0.00603261
2590.5	0.00196737	0.00603263
2590.6	0.00196735	0.00603265
2590.7	0.00196739	0.00603261
2590.8	0.00196739	0.00603261
2590.9	0.00196736	0.00603264
2591	0.00196736	0.00603264
2591.1	0.0019674	0.0060326
2591.2	0.0019674	0.0060326
2591.3	0.00196737	0.00603263
2591.4	0.00196739	0.00603261
2591.5	0.00196742	0.00603258
2591.6	0.00196741	0.00603259
2591.7	0.00196738	0.00603262
2591.8	0.0019674	0.0060326
2591.9	0.00196743	0.00603257
2592	0.00196739	0.00603261
2592.1	0.00196738	0.00603262
2592.2	0.00196742	0.00603258
2592.3	0.00196742	0.00603258
2592.4	0.00196739	0.00603261
2592.5	0.00196741	0.00603259
2592.6	0.00196744	0.00603256
2592.7	0.00196742	0.00603258
2592.8	0.00196741	0.00603259
2592.9	0.00196743	0.00603257
2593	0.00196746	0.00603254
2593.1	0.00196743	0.00603257
2593.2	0.00196742	0.00603258
2593.3	0.00196745	0.00603255
2593.4	0.00196746	0.00603254
2593.5	0.00196742	0.00603258
2593.6	0.00196742	0.00603258
2593.7	0.00196746	0.00603254
2593.8	0.00196745	0.00603255
2593.9	0.00196742	0.00603258
2594	0.00196745	0.00603255
2594.1	0.00196748	0.00603252
2594.2	0.00196745	0.00603255
2594.3	0.00196744	0.00603256
2594.4	0.00196747	0.00603253
2594.5	0.00196748	0.00603252
2594.6	0.00196744	0.00603256
2594.7	0.00196742	0.00603258
2594.8	0.00196745	0.00603255
2594.9	0.00196745	0.00603255
2595	0.0019674	0.0060326
2595.1	0.00196741	0.00603259
2595.2	0.00196745	0.00603255
2595.3	0.00196742	0.00603258
2595.4	0.0019674	0.0060326
2595.5	0.00196744	0.00603256
2595.6	0.00196746	0.00603254
2595.7	0.00196743	0.00603257
2595.8	0.00196742	0.00603258
2595.9	0.00196746	0.00603254
2596	0.00196746	0.00603254
2596.1	0.00196743	0.00603257
2596.2	0.00196744	0.00603256
2596.3	0.00196749	0.00603251
2596.4	0.00196748	0.00603252
2596.5	0.00196744	0.00603256
2596.6	0.00196746	0.00603254
2596.7	0.00196749	0.00603251
2596.8	0.00196747	0.00603253
2596.9	0.00196743	0.00603257
2597	0.00196746	0.00603254
2597.1	0.00196746	0.00603254
2597.2	0.00196742	0.00603258
2597.3	0.00196741	0.00603259
2597.4	0.00196745	0.00603255
2597.5	0.00196744	0.00603256
2597.6	0.0019674	0.0060326
2597.7	0.00196741	0.00603259
2597.8	0.00196744	0.00603256
2597.9	0.00196741	0.00603259
2598	0.00196739	0.00603261
2598.1	0.00196741	0.00603259
2598.2	0.00196743	0.00603257
2598.3	0.0019674	0.0060326
2598.4	0.0019674	0.0060326
2598.5	0.00196744	0.00603256
2598.6	0.00196745	0.00603255
2598.7	0.00196742	0.00603258
2598.8	0.00196743	0.00603257
2598.9	0.00196748	0.00603252
2599	0.00196746	0.00603254
2599.1	0.00196745	0.00603255
2599.2	0.00196749	0.00603251
2599.3	0.00196752	0.00603248
2599.4	0.00196749	0.00603251
2599.5	0.00196748	0.00603252
2599.6	0.00196753	0.00603247
2599.7	0.00196755	0.00603245
2599.8	0.00196752	0.00603248
2599.9	0.00196752	0.00603248
2600	0.00196758	0.00603242
2600.1	0.00196758	0.00603242
2600.2	0.00196754	0.00603246
2600.3	0.00196756	0.00603244
2600.4	0.0019676	0.0060324
2600.5	0.00196757	0.00603243
2600.6	0.00196754	0.00603246
2600.7	0.00196758	0.00603242
2600.8	0.0019676	0.0060324
2600.9	0.00196756	0.00603244
2601	0.00196754	0.00603246
2601.1	0.00196759	0.00603241
2601.2	0.00196759	0.00603241
2601.3	0.00196754	0.00603246
2601.4	0.00196755	0.00603245
2601.5	0.0019676	0.0060324
2601.6	0.00196758	0.00603242
2601.7	0.00196754	0.00603246
2601.8	0.00196757	0.00603243
2601.9	0.00196761	0.00603239
2602	0.00196757	0.00603243
2602.1	0.00196756	0.00603244
2602.2	0.00196761	0.00603239
2602.3	0.00196763	0.00603237
2602.4	0.00196759	0.00603241
2602.5	0.00196758	0.00603242
2602.6	0.00196764	0.00603236
2602.7	0.00196763	0.00603237
2602.8	0.00196759	0.00603241
2602.9	0.00196762	0.00603238
2603	0.00196766	0.00603234
2603.1	0.00196764	0.00603236
2603.2	0.0019676	0.0060324
2603.3	0.00196765	0.00603235
2603.4	0.00196768	0.00603232
2603.5	0.00196764	0.00603236
2603.6	0.00196763	0.00603237
2603.7	0.00196767	0.00603233
2603.8	0.00196766	0.00603234
2603.9	0.00196762	0.00603238
2604	0.00196763	0.00603237
2604.1	0.00196766	0.00603234
2604.2	0.00196763	0.00603237
2604.3	0.00196761	0.00603239
2604.4	0.00196765	0.00603235
2604.5	0.00196768	0.00603232
2604.6	0.00196765	0.00603235
2604.7	0.00196765	0.00603235
2604.8	0.0019677	0.0060323
2604.9	0.0019677	0.0060323
2605	0.00196766	0.00603234
2605.1	0.00196767	0.00603233
2605.2	0.00196772	0.00603228
2605.3	0.00196771	0.00603229
2605.4	0.00196768	0.00603232
2605.5	0.00196771	0.00603229
2605.6	0.00196775	0.00603225
2605.7	0.00196772	0.00603228
2605.8	0.0019677	0.0060323
2605.9	0.00196774	0.00603226
2606	0.00196775	0.00603225
2606.1	0.00196772	0.00603228
2606.2	0.00196772	0.00603228
2606.3	0.00196776	0.00603224
2606.4	0.00196776	0.00603224
2606.5	0.00196773	0.00603227
2606.6	0.00196775	0.00603225
2606.7	0.00196778	0.00603222
2606.8	0.00196777	0.00603223
2606.9	0.00196775	0.00603225
2607	0.00196778	0.00603222
2607.1	0.00196781	0.00603219
2607.2	0.00196778	0.00603222
2607.3	0.00196778	0.00603222
2607.4	0.00196784	0.00603216
2607.5	0.00196786	0.00603214
2607.6	0.00196781	0.00603219
2607.7	0.00196782	0.00603218
2607.8	0.00196787	0.00603213
2607.9	0.00196786	0.00603214
2608	0.00196782	0.00603218
2608.1	0.00196784	0.00603216
2608.2	0.00196788	0.00603212
2608.3	0.00196785	0.00603215
2608.4	0.00196783	0.00603217
2608.5	0.00196787	0.00603213
2608.6	0.00196788	0.00603212
2608.7	0.00196786	0.00603214
2608.8	0.00196784	0.00603216
2608.9	0.00196789	0.00603211
2609	0.00196789	0.00603211
2609.1	0.00196786	0.00603214
2609.2	0.00196787	0.00603213
2609.3	0.00196791	0.00603209
2609.4	0.0019679	0.0060321
2609.5	0.00196787	0.00603213
2609.6	0.00196789	0.00603211
2609.7	0.0019679	0.0060321
2609.8	0.00196786	0.00603214
2609.9	0.00196785	0.00603215
2610	0.00196788	0.00603212
2610.1	0.00196789	0.00603211
2610.2	0.00196785	0.00603215
2610.3	0.00196786	0.00603214
2610.4	0.00196788	0.00603212
2610.5	0.00196787	0.00603213
2610.6	0.00196784	0.00603216
2610.7	0.00196786	0.00603214
2610.8	0.00196789	0.00603211
2610.9	0.00196787	0.00603213
2611	0.00196786	0.00603214
2611.1	0.0019679	0.0060321
2611.2	0.00196793	0.00603207
2611.3	0.0019679	0.0060321
2611.4	0.0019679	0.0060321
2611.5	0.00196794	0.00603206
2611.6	0.00196794	0.00603206
2611.7	0.00196791	0.00603209
2611.8	0.00196793	0.00603207
2611.9	0.00196796	0.00603204
2612	0.00196795	0.00603205
2612.1	0.00196792	0.00603208
2612.2	0.00196794	0.00603206
2612.3	0.00196797	0.00603203
2612.4	0.00196795	0.00603205
2612.5	0.00196792	0.00603208
2612.6	0.00196796	0.00603204
2612.7	0.00196797	0.00603203
2612.8	0.00196795	0.00603205
2612.9	0.00196795	0.00603205
2613	0.00196799	0.00603201
2613.1	0.00196799	0.00603201
2613.2	0.00196797	0.00603203
2613.3	0.00196799	0.00603201
2613.4	0.00196801	0.00603199
2613.5	0.001968	0.006032
2613.6	0.00196799	0.00603201
2613.7	0.00196801	0.00603199
2613.8	0.00196803	0.00603197
2613.9	0.00196801	0.00603199
2614	0.00196801	0.00603199
2614.1	0.00196805	0.00603195
2614.2	0.00196805	0.00603195
2614.3	0.00196803	0.00603197
2614.4	0.00196805	0.00603195
2614.5	0.00196808	0.00603192
2614.6	0.00196807	0.00603193
2614.7	0.00196805	0.00603195
2614.8	0.00196808	0.00603192
2614.9	0.0019681	0.0060319
2615	0.00196806	0.00603194
2615.1	0.00196805	0.00603195
2615.2	0.00196808	0.00603192
2615.3	0.0019681	0.0060319
2615.4	0.00196807	0.00603193
2615.5	0.00196808	0.00603192
2615.6	0.00196814	0.00603186
2615.7	0.00196814	0.00603186
2615.8	0.00196811	0.00603189
2615.9	0.00196814	0.00603186
2616	0.00196819	0.00603181
2616.1	0.00196818	0.00603182
2616.2	0.00196816	0.00603184
2616.3	0.00196821	0.00603179
2616.4	0.00196825	0.00603175
2616.5	0.00196821	0.00603179
2616.6	0.0019682	0.0060318
2616.7	0.00196826	0.00603174
2616.8	0.00196825	0.00603175
2616.9	0.00196821	0.00603179
2617	0.00196823	0.00603177
2617.1	0.00196828	0.00603172
2617.2	0.00196825	0.00603175
2617.3	0.00196822	0.00603178
2617.4	0.00196824	0.00603176
2617.5	0.00196827	0.00603173
2617.6	0.00196823	0.00603177
2617.7	0.00196821	0.00603179
2617.8	0.00196824	0.00603176
2617.9	0.00196826	0.00603174
2618	0.00196822	0.00603178
2618.1	0.00196822	0.00603178
2618.2	0.00196825	0.00603175
2618.3	0.00196824	0.00603176
2618.4	0.00196821	0.00603179
2618.5	0.00196822	0.00603178
2618.6	0.00196826	0.00603174
2618.7	0.00196823	0.00603177
2618.8	0.00196821	0.00603179
2618.9	0.00196823	0.00603177
2619	0.00196825	0.00603175
2619.1	0.00196822	0.00603178
2619.2	0.0019682	0.0060318
2619.3	0.00196824	0.00603176
2619.4	0.00196824	0.00603176
2619.5	0.00196821	0.00603179
2619.6	0.00196821	0.00603179
2619.7	0.00196824	0.00603176
2619.8	0.00196823	0.00603177
2619.9	0.00196819	0.00603181
2620	0.0019682	0.0060318
2620.1	0.00196822	0.00603178
2620.2	0.0019682	0.0060318
2620.3	0.00196817	0.00603183
2620.4	0.00196819	0.00603181
2620.5	0.0019682	0.0060318
2620.6	0.00196817	0.00603183
2620.7	0.00196816	0.00603184
2620.8	0.00196819	0.00603181
2620.9	0.00196819	0.00603181
2621	0.00196817	0.00603183
2621.1	0.00196817	0.00603183
2621.2	0.0019682	0.0060318
2621.3	0.00196819	0.00603181
2621.4	0.00196817	0.00603183
2621.5	0.00196819	0.00603181
2621.6	0.00196822	0.00603178
2621.7	0.00196821	0.00603179
2621.8	0.00196821	0.00603179
2621.9	0.00196824	0.00603176
2622	0.00196826	0.00603174
2622.1	0.00196824	0.00603176
2622.2	0.00196825	0.00603175
2622.3	0.00196828	0.00603172
2622.4	0.00196829	0.00603171
2622.5	0.00196827	0.00603173
2622.6	0.0019683	0.0060317
2622.7	0.00196832	0.00603168
2622.8	0.00196831	0.00603169
2622.9	0.00196829	0.00603171
2623	0.00196829	0.00603171
2623.1	0.0019683	0.0060317
2623.2	0.00196826	0.00603174
2623.3	0.00196827	0.00603173
2623.4	0.00196829	0.00603171
2623.5	0.0019683	0.0060317
2623.6	0.00196829	0.00603171
2623.7	0.0019683	0.0060317
2623.8	0.00196832	0.00603168
2623.9	0.00196832	0.00603168
2624	0.00196831	0.00603169
2624.1	0.00196833	0.00603167
2624.2	0.00196836	0.00603164
2624.3	0.00196835	0.00603165
2624.4	0.00196833	0.00603167
2624.5	0.00196836	0.00603164
2624.6	0.00196838	0.00603162
2624.7	0.00196836	0.00603164
2624.8	0.00196837	0.00603163
2624.9	0.00196841	0.00603159
2625	0.00196842	0.00603158
2625.1	0.0019684	0.0060316
2625.2	0.00196843	0.00603157
2625.3	0.00196845	0.00603155
2625.4	0.00196844	0.00603156
2625.5	0.00196844	0.00603156
2625.6	0.00196847	0.00603153
2625.7	0.0019685	0.0060315
2625.8	0.00196849	0.00603151
2625.9	0.00196849	0.00603151
2626	0.00196852	0.00603148
2626.1	0.00196852	0.00603148
2626.2	0.00196849	0.00603151
2626.3	0.0019685	0.0060315
2626.4	0.00196852	0.00603148
2626.5	0.00196851	0.00603149
2626.6	0.00196849	0.00603151
2626.7	0.00196851	0.00603149
2626.8	0.00196853	0.00603147
2626.9	0.00196851	0.00603149
2627	0.00196848	0.00603152
2627.1	0.00196851	0.00603149
2627.2	0.00196852	0.00603148
2627.3	0.0019685	0.0060315
2627.4	0.0019685	0.0060315
2627.5	0.00196852	0.00603148
2627.6	0.00196852	0.00603148
2627.7	0.0019685	0.0060315
2627.8	0.00196851	0.00603149
2627.9	0.00196852	0.00603148
2628	0.00196851	0.00603149
2628.1	0.0019685	0.0060315
2628.2	0.00196852	0.00603148
2628.3	0.00196853	0.00603147
2628.4	0.00196852	0.00603148
2628.5	0.00196851	0.00603149
2628.6	0.00196852	0.00603148
2628.7	0.00196852	0.00603148
2628.8	0.00196849	0.00603151
2628.9	0.0019685	0.0060315
2629	0.00196854	0.00603146
2629.1	0.00196853	0.00603147
2629.2	0.00196851	0.00603149
2629.3	0.00196852	0.00603148
2629.4	0.00196856	0.00603144
2629.5	0.00196854	0.00603146
2629.6	0.00196853	0.00603147
2629.7	0.00196855	0.00603145
2629.8	0.00196856	0.00603144
2629.9	0.00196854	0.00603146
2630	0.00196853	0.00603147
2630.1	0.00196856	0.00603144
2630.2	0.00196856	0.00603144
2630.3	0.00196854	0.00603146
2630.4	0.00196854	0.00603146
2630.5	0.00196858	0.00603142
2630.6	0.00196857	0.00603143
2630.7	0.00196856	0.00603144
2630.8	0.00196858	0.00603142
2630.9	0.00196861	0.00603139
2631	0.00196859	0.00603141
2631.1	0.00196858	0.00603142
2631.2	0.0019686	0.0060314
2631.3	0.00196861	0.00603139
2631.4	0.00196859	0.00603141
2631.5	0.00196859	0.00603141
2631.6	0.00196862	0.00603138
2631.7	0.00196861	0.00603139
2631.8	0.0019686	0.0060314
2631.9	0.0019686	0.0060314
2632	0.00196862	0.00603138
2632.1	0.00196861	0.00603139
2632.2	0.0019686	0.0060314
2632.3	0.00196861	0.00603139
2632.4	0.00196862	0.00603138
2632.5	0.0019686	0.0060314
2632.6	0.00196859	0.00603141
2632.7	0.00196863	0.00603137
2632.8	0.00196864	0.00603136
2632.9	0.00196862	0.00603138
2633	0.00196863	0.00603137
2633.1	0.00196867	0.00603133
2633.2	0.00196866	0.00603134
2633.3	0.00196863	0.00603137
2633.4	0.00196865	0.00603135
2633.5	0.00196868	0.00603132
2633.6	0.00196865	0.00603135
2633.7	0.00196863	0.00603137
2633.8	0.00196865	0.00603135
2633.9	0.00196866	0.00603134
2634	0.00196863	0.00603137
2634.1	0.00196863	0.00603137
2634.2	0.00196866	0.00603134
2634.3	0.00196866	0.00603134
2634.4	0.00196863	0.00603137
2634.5	0.00196865	0.00603135
2634.6	0.00196869	0.00603131
2634.7	0.0019687	0.0060313
2634.8	0.00196869	0.00603131
2634.9	0.00196871	0.00603129
2635	0.00196874	0.00603126
2635.1	0.00196874	0.00603126
2635.2	0.00196873	0.00603127
2635.3	0.00196876	0.00603124
2635.4	0.00196878	0.00603122
2635.5	0.00196877	0.00603123
2635.6	0.00196878	0.00603122
2635.7	0.0019688	0.0060312
2635.8	0.00196881	0.00603119
2635.9	0.0019688	0.0060312
2636	0.00196881	0.00603119
2636.1	0.00196884	0.00603116
2636.2	0.00196884	0.00603116
2636.3	0.00196883	0.00603117
2636.4	0.00196884	0.00603116
2636.5	0.00196885	0.00603115
2636.6	0.00196884	0.00603116
2636.7	0.00196884	0.00603116
2636.8	0.00196886	0.00603114
2636.9	0.00196887	0.00603113
2637	0.00196886	0.00603114
2637.1	0.00196886	0.00603114
2637.2	0.00196888	0.00603112
2637.3	0.00196888	0.00603112
2637.4	0.00196885	0.00603115
2637.5	0.00196887	0.00603113
2637.6	0.00196889	0.00603111
2637.7	0.00196888	0.00603112
2637.8	0.00196888	0.00603112
2637.9	0.0019689	0.0060311
2638	0.00196891	0.00603109
2638.1	0.00196889	0.00603111
2638.2	0.00196888	0.00603112
2638.3	0.00196891	0.00603109
2638.4	0.00196891	0.00603109
2638.5	0.00196888	0.00603112
2638.6	0.00196888	0.00603112
2638.7	0.0019689	0.0060311
2638.8	0.00196889	0.00603111
2638.9	0.00196887	0.00603113
2639	0.00196888	0.00603112
2639.1	0.0019689	0.0060311
2639.2	0.00196889	0.00603111
2639.3	0.00196889	0.00603111
2639.4	0.00196891	0.00603109
2639.5	0.00196893	0.00603107
2639.6	0.00196893	0.00603107
2639.7	0.00196894	0.00603106
2639.8	0.00196896	0.00603104
2639.9	0.00196896	0.00603104
2640	0.00196895	0.00603105
2640.1	0.00196897	0.00603103
2640.2	0.00196899	0.00603101
2640.3	0.00196898	0.00603102
2640.4	0.00196898	0.00603102
2640.5	0.001969	0.006031
2640.6	0.00196902	0.00603098
2640.7	0.00196901	0.00603099
2640.8	0.00196901	0.00603099
2640.9	0.00196903	0.00603097
2641	0.00196904	0.00603096
2641.1	0.00196902	0.00603098
2641.2	0.00196903	0.00603097
2641.3	0.00196905	0.00603095
2641.4	0.00196906	0.00603094
2641.5	0.00196904	0.00603096
2641.6	0.00196905	0.00603095
2641.7	0.00196906	0.00603094
2641.8	0.00196904	0.00603096
2641.9	0.00196903	0.00603097
2642	0.00196904	0.00603096
2642.1	0.00196907	0.00603093
2642.2	0.00196906	0.00603094
2642.3	0.00196905	0.00603095
2642.4	0.00196907	0.00603093
2642.5	0.00196907	0.00603093
2642.6	0.00196905	0.00603095
2642.7	0.00196906	0.00603094
2642.8	0.00196909	0.00603091
2642.9	0.00196908	0.00603092
2643	0.00196906	0.00603094
2643.1	0.00196908	0.00603092
2643.2	0.00196911	0.00603089
2643.3	0.0019691	0.0060309
2643.4	0.00196908	0.00603092
2643.5	0.00196911	0.00603089
2643.6	0.00196912	0.00603088
2643.7	0.0019691	0.0060309
2643.8	0.0019691	0.0060309
2643.9	0.00196912	0.00603088
2644	0.00196913	0.00603087
2644.1	0.0019691	0.0060309
2644.2	0.00196911	0.00603089
2644.3	0.00196914	0.00603086
2644.4	0.00196913	0.00603087
2644.5	0.00196911	0.00603089
2644.6	0.00196914	0.00603086
2644.7	0.00196916	0.00603084
2644.8	0.00196914	0.00603086
2644.9	0.00196914	0.00603086
2645	0.00196917	0.00603083
2645.1	0.00196918	0.00603082
2645.2	0.00196916	0.00603084
2645.3	0.00196916	0.00603084
2645.4	0.00196919	0.00603081
2645.5	0.00196919	0.00603081
2645.6	0.00196916	0.00603084
2645.7	0.00196917	0.00603083
2645.8	0.0019692	0.0060308
2645.9	0.00196919	0.00603081
2646	0.00196916	0.00603084
2646.1	0.00196919	0.00603081
2646.2	0.00196922	0.00603078
2646.3	0.0019692	0.0060308
2646.4	0.00196919	0.00603081
2646.5	0.00196922	0.00603078
2646.6	0.00196924	0.00603076
2646.7	0.0019692	0.0060308
2646.8	0.0019692	0.0060308
2646.9	0.00196923	0.00603077
2647	0.00196923	0.00603077
2647.1	0.0019692	0.0060308
2647.2	0.00196921	0.00603079
2647.3	0.00196923	0.00603077
2647.4	0.00196922	0.00603078
2647.5	0.00196921	0.00603079
2647.6	0.00196923	0.00603077
2647.7	0.00196923	0.00603077
2647.8	0.0019692	0.0060308
2647.9	0.00196919	0.00603081
2648	0.0019692	0.0060308
2648.1	0.0019692	0.0060308
2648.2	0.00196917	0.00603083
2648.3	0.00196917	0.00603083
2648.4	0.00196919	0.00603081
2648.5	0.00196918	0.00603082
2648.6	0.00196915	0.00603085
2648.7	0.00196917	0.00603083
2648.8	0.0019692	0.0060308
2648.9	0.00196918	0.00603082
2649	0.00196917	0.00603083
2649.1	0.0019692	0.0060308
2649.2	0.00196921	0.00603079
2649.3	0.00196918	0.00603082
2649.4	0.00196918	0.00603082
2649.5	0.0019692	0.0060308
2649.6	0.0019692	0.0060308
2649.7	0.00196917	0.00603083
2649.8	0.00196917	0.00603083
2649.9	0.0019692	0.0060308
2650	0.00196919	0.00603081
2650.1	0.00196916	0.00603084
2650.2	0.00196917	0.00603083
2650.3	0.00196921	0.00603079
2650.4	0.00196919	0.00603081
2650.5	0.00196916	0.00603084
2650.6	0.00196918	0.00603082
2650.7	0.0019692	0.0060308
2650.8	0.00196917	0.00603083
2650.9	0.00196916	0.00603084
2651	0.00196919	0.00603081
2651.1	0.00196919	0.00603081
2651.2	0.00196915	0.00603085
2651.3	0.00196916	0.00603084
2651.4	0.00196918	0.00603082
2651.5	0.00196918	0.00603082
2651.6	0.00196916	0.00603084
2651.7	0.00196918	0.00603082
2651.8	0.00196921	0.00603079
2651.9	0.00196918	0.00603082
2652	0.00196916	0.00603084
2652.1	0.00196919	0.00603081
2652.2	0.00196921	0.00603079
2652.3	0.00196917	0.00603083
2652.4	0.00196918	0.00603082
2652.5	0.00196919	0.00603081
2652.6	0.00196919	0.00603081
2652.7	0.00196915	0.00603085
2652.8	0.00196915	0.00603085
2652.9	0.00196917	0.00603083
2653	0.00196915	0.00603085
2653.1	0.00196912	0.00603088
2653.2	0.00196914	0.00603086
2653.3	0.00196915	0.00603085
2653.4	0.00196912	0.00603088
2653.5	0.00196911	0.00603089
2653.6	0.00196914	0.00603086
2653.7	0.00196915	0.00603085
2653.8	0.00196912	0.00603088
2653.9	0.00196913	0.00603087
2654	0.00196916	0.00603084
2654.1	0.00196917	0.00603083
2654.2	0.00196914	0.00603086
2654.3	0.00196916	0.00603084
2654.4	0.0019692	0.0060308
2654.5	0.00196919	0.00603081
2654.6	0.00196918	0.00603082
2654.7	0.00196921	0.00603079
2654.8	0.00196923	0.00603077
2654.9	0.00196922	0.00603078
2655	0.00196922	0.00603078
2655.1	0.00196926	0.00603074
2655.2	0.00196927	0.00603073
2655.3	0.00196925	0.00603075
2655.4	0.00196926	0.00603074
2655.5	0.00196929	0.00603071
2655.6	0.00196929	0.00603071
2655.7	0.00196927	0.00603073
2655.8	0.00196929	0.00603071
2655.9	0.00196932	0.00603068
2656	0.0019693	0.0060307
2656.1	0.00196929	0.00603071
2656.2	0.00196933	0.00603067
2656.3	0.00196936	0.00603064
2656.4	0.00196934	0.00603066
2656.5	0.00196933	0.00603067
2656.6	0.00196938	0.00603062
2656.7	0.00196938	0.00603062
2656.8	0.00196935	0.00603065
2656.9	0.00196936	0.00603064
2657	0.00196939	0.00603061
2657.1	0.00196939	0.00603061
2657.2	0.00196936	0.00603064
2657.3	0.00196938	0.00603062
2657.4	0.00196941	0.00603059
2657.5	0.0019694	0.0060306
2657.6	0.00196938	0.00603062
2657.7	0.00196941	0.00603059
2657.8	0.00196942	0.00603058
2657.9	0.0019694	0.0060306
2658	0.0019694	0.0060306
2658.1	0.00196943	0.00603057
2658.2	0.00196944	0.00603056
2658.3	0.00196941	0.00603059
2658.4	0.00196943	0.00603057
2658.5	0.00196946	0.00603054
2658.6	0.00196946	0.00603054
2658.7	0.00196944	0.00603056
2658.8	0.00196946	0.00603054
2658.9	0.00196949	0.00603051
2659	0.00196948	0.00603052
2659.1	0.00196947	0.00603053
2659.2	0.0019695	0.0060305
2659.3	0.00196949	0.00603051
2659.4	0.00196947	0.00603053
2659.5	0.00196946	0.00603054
2659.6	0.00196948	0.00603052
2659.7	0.00196949	0.00603051
2659.8	0.00196946	0.00603054
2659.9	0.00196948	0.00603052
2660	0.00196951	0.00603049
2660.1	0.00196951	0.00603049
2660.2	0.00196949	0.00603051
2660.3	0.00196951	0.00603049
2660.4	0.00196954	0.00603046
2660.5	0.00196953	0.00603047
2660.6	0.00196951	0.00603049
2660.7	0.00196954	0.00603046
2660.8	0.00196956	0.00603044
2660.9	0.00196954	0.00603046
2661	0.00196954	0.00603046
2661.1	0.00196956	0.00603044
2661.2	0.00196956	0.00603044
2661.3	0.00196954	0.00603046
2661.4	0.00196954	0.00603046
2661.5	0.00196955	0.00603045
2661.6	0.00196954	0.00603046
2661.7	0.00196951	0.00603049
