Temps	vA	vM	mMpct	msoluteM_pct
3727.6	0.00234219	0.00565781	-0.942966206	1.188803547
3727.7	0.00234183	0.00565817	-0.936421076	1.202073186
3727.8	0.00234188	0.00565812	-0.936888586	1.201292619
3727.9	0.00234194	0.00565806	-0.937356095	1.201292619
3728	0.00234193	0.00565807	-0.936654831	1.202853753
3728.1	0.00234914	0.00565086	-1.06311609	0.989758961
3728.2	0.00234752	0.00565248	-1.034130515	1.033470713
3728.3	0.00234257	0.00565743	-0.947407544	1.187242413
3728.4	0.0023433	0.0056567	-0.958627767	1.168508805
3728.5	0.00234247	0.00565753	-0.94366747	1.183339578
3728.6	0.0023424	0.0056576	-0.942031188	1.200512052
3728.7	0.00234237	0.00565763	-0.94062866	1.20363432
3728.8	0.00234338	0.00565662	-0.957692748	1.177875609
3728.9	0.00234305	0.00565695	-0.951381373	1.184120145
3729	0.00234266	0.00565734	-0.943901225	1.186461846
3729.1	0.00234257	0.00565743	-0.942264942	1.20363432
3729.2	0.00234253	0.00565747	-0.941096169	1.205195454
3729.3	0.00234258	0.00565742	-0.941329924	1.205195454
3729.4	0.00234263	0.00565737	-0.941797433	1.205195454
3729.5	0.00234266	0.00565734	-0.941797433	1.204414887
3729.6	0.00234284	0.00565716	-0.944602489	1.200512052
3729.7	0.00234274	0.00565726	-0.942264942	1.204414887
3729.8	0.00234303	0.00565697	-0.94670628	1.19582865
3729.9	0.00234303	0.00565697	-0.946238771	1.196609217
3730	0.00234285	0.00565715	-0.942498697	1.20363432
3730.1	0.00234327	0.00565673	-0.949511336	1.190364681
3730.2	0.00234318	0.00565682	-0.947407544	1.196609217
3730.3	0.00234365	0.00565635	-0.955121447	1.179436743
3730.4	0.0023431	0.0056569	-0.944836243	1.200512052
3730.5	0.0023436	0.0056564	-0.953485165	1.16460597
3730.6	0.00234333	0.00565667	-0.948108808	1.21924566
3730.7	0.00234334	0.00565666	-0.947875053	1.21924566
3730.8	0.00234338	0.00565662	-0.947875053	1.217684526
3730.9	0.00234343	0.00565657	-0.948342563	1.220026227
3731	0.00234347	0.00565653	-0.948576317	1.216123392
3731.1	0.00234353	0.00565647	-0.949043827	1.229393031
3731.2	0.00234359	0.00565641	-0.949511336	1.228612464
3731.3	0.00234368	0.00565632	-0.950680109	1.227831897
3731.4	0.0023437	0.0056563	-0.950446354	1.225490196
3731.5	0.00234379	0.00565621	-0.951848882	1.226270763
3731.6	0.00234405	0.00565595	-0.955822711	1.237198701
3731.7	0.00234409	0.00565591	-0.956056466	1.228612464
3731.8	0.00234393	0.00565607	-0.952783901	1.233295866
3731.9	0.00234401	0.00565599	-0.953718919	1.233295866
3732	0.002344	0.005656	-0.953017655	1.234076433
3732.1	0.00234405	0.00565595	-0.95325141	1.24266267
3732.2	0.0023441	0.0056559	-0.953718919	1.241882103
3732.3	0.00234412	0.00565588	-0.953718919	1.24266267
3732.4	0.00234416	0.00565584	-0.953718919	1.24266267
3732.5	0.00234415	0.00565585	-0.95325141	1.243443237
3732.6	0.00234423	0.00565577	-0.953952674	1.248126639
3732.7	0.00234432	0.00565568	-0.955121447	1.244223804
3732.8	0.00234436	0.00565564	-0.955355202	1.247346072
3732.9	0.00234442	0.00565558	-0.955822711	1.245004371
3733	0.00234441	0.00565559	-0.955355202	1.245004371
3733.1	0.00234476	0.00565524	-0.960965313	1.237198701
3733.2	0.00234444	0.00565556	-0.954887693	1.246565505
3733.3	0.00234483	0.00565517	-0.961199068	1.236418134
3733.4	0.00234583	0.00565417	-0.978263156	1.24266267
3733.5	0.00234471	0.00565529	-0.958160258	1.241882103
3733.6	0.00234478	0.00565522	-0.958861521	1.241882103
3733.7	0.00234562	0.00565438	-0.973120554	1.214562258
3733.8	0.00234478	0.00565522	-0.957926503	1.243443237
3733.9	0.00234486	0.00565514	-0.958627767	1.243443237
3734	0.0023453	0.0056547	-0.965640406	1.213781691
3734.1	0.00234522	0.00565478	-0.964237878	1.238759835
3734.2	0.00234527	0.00565473	-0.964471633	1.238759835
3734.3	0.00234546	0.00565454	-0.967276688	1.238759835
3734.4	0.0023454	0.0056546	-0.965640406	1.236418134
3734.5	0.00234546	0.00565454	-0.966575424	1.236418134
3734.6	0.00234548	0.00565452	-0.96634167	1.255151742
3734.7	0.00234555	0.00565445	-0.967042934	1.254371175
3734.8	0.00234562	0.00565438	-0.967744198	1.253590608
3734.9	0.0023457	0.0056543	-0.968679216	1.253590608
3735	0.00234582	0.00565418	-0.970549253	1.251248907
3735.1	0.00234584	0.00565416	-0.970315499	1.270763082
3735.2	0.00234589	0.00565411	-0.970783008	1.269982515
3735.3	0.00234615	0.00565385	-0.974756837	1.262957412
3735.4	0.00234611	0.00565389	-0.973588064	1.265299113
3735.5	0.00234607	0.00565393	-0.972653045	1.268421381
3735.6	0.00234612	0.00565388	-0.9728868	1.278568752
3735.7	0.00234616	0.00565384	-0.973120554	1.277788185
3735.8	0.00234623	0.00565377	-0.973821818	1.276227051
3735.9	0.00234623	0.00565377	-0.973354309	1.277788185
3736	0.00234626	0.00565374	-0.973588064	1.277007618
3736.1	0.00234631	0.00565369	-0.974055573	1.288716123
3736.2	0.0023469	0.0056531	-0.983639513	1.270763082
3736.3	0.00234666	0.00565334	-0.979198175	1.282471587
3736.4	0.00234656	0.00565344	-0.976860628	1.284813288
3736.5	0.00234658	0.00565342	-0.976860628	1.284813288
3736.6	0.00234653	0.00565347	-0.975458101	1.293399525
3736.7	0.00234661	0.00565339	-0.976393119	1.291838391
3736.8	0.00234663	0.00565337	-0.976159365	1.292618958
3736.9	0.00234686	0.00565314	-0.979899439	1.290277257
3737	0.00234678	0.00565322	-0.977795647	1.28949669
3737.1	0.00234677	0.00565323	-0.977328138	1.294960659
3737.2	0.0023468	0.0056532	-0.977328138	1.294960659
3737.3	0.0023469	0.0056531	-0.978730666	1.292618958
3737.4	0.00234697	0.00565303	-0.979431929	1.294960659
3737.5	0.00234691	0.00565309	-0.977795647	1.293399525
3737.6	0.00234693	0.00565307	-0.977561892	1.29730236
3737.7	0.00234698	0.00565302	-0.978029402	1.296521793
3737.8	0.00234716	0.00565284	-0.980834457	1.294180092
3737.9	0.00234714	0.00565286	-0.979899439	1.294180092
3738	0.00234709	0.00565291	-0.978496911	1.295741226
3738.1	0.00234717	0.00565283	-0.979665684	1.299644061
3738.2	0.0023474	0.0056526	-0.983172004	1.292618958
3738.3	0.00234725	0.00565275	-0.979899439	1.298863494
3738.4	0.00234729	0.00565271	-0.980133193	1.298863494
3738.5	0.00234757	0.00565243	-0.984808286	1.294960659
3738.6	0.00234744	0.00565256	-0.98200323	1.295741226
3738.7	0.0023474	0.0056526	-0.980834457	1.300424628
3738.8	0.00234753	0.00565247	-0.98247074	1.29730236
3738.9	0.00234764	0.00565236	-0.984107022	1.296521793
3739	0.00234764	0.00565236	-0.983639513	1.295741226
3739.1	0.00234761	0.00565239	-0.982704494	1.308230298
3739.2	0.00234846	0.00565154	-0.997197282	1.280129886
3739.3	0.00234882	0.00565118	-1.003041148	1.273104783
3739.4	0.00234851	0.00565149	-0.996963527	1.283252154
3739.5	0.0023481	0.0056519	-0.989483379	1.282471587
3739.6	0.00234811	0.00565189	-0.989249624	1.309010865
3739.7	0.00234816	0.00565184	-0.989483379	1.307449731
3739.8	0.00234802	0.00565198	-0.986678323	1.312133134
3739.9	0.0023481	0.0056519	-0.987613342	1.313694268
3740	0.00234841	0.00565159	-0.990652152	1.234076433
3740.1	0.00234832	0.00565168	-0.990418397	1.320719371
3740.2	0.00234842	0.00565158	-0.991820925	1.315255402
3740.3	0.00234831	0.00565169	-0.989483379	1.321499938
3740.4	0.00234834	0.00565166	-0.989483379	1.322280505
3740.5	0.00234853	0.00565147	-0.992288435	1.316035969
3740.6	0.00234845	0.00565155	-0.990418397	1.322280505
3740.7	0.00234862	0.00565138	-0.992989698	1.323841639
3740.8	0.00234876	0.00565124	-0.994859736	1.313694268
3740.9	0.00234865	0.00565135	-0.992522189	1.320719371
3741	0.00234862	0.00565138	-0.991587171	1.321499938
3741.1	0.00234892	0.00565108	-0.996262263	1.321499938
3741.2	0.00234873	0.00565127	-0.992755944	1.327744474
3741.3	0.00234971	0.00565029	-1.009352523	1.29730236
3741.4	0.00235039	0.00564961	-1.021040255	1.280129886
3741.5	0.0023489	0.0056511	-0.994158472	1.325402773
3741.6	0.00234884	0.00565116	-0.992522189	1.331647309
3741.7	0.00234888	0.00565112	-0.992755944	1.331647309
3741.8	0.00234897	0.00565103	-0.993924717	1.330086175
3741.9	0.00234903	0.00565097	-0.994392226	1.327744474
3742	0.00234904	0.00565096	-0.994158472	1.330086175
3742.1	0.00234923	0.00565077	-0.997197282	1.329305608
3742.2	0.00235214	0.00564786	-1.047922038	1.234076433
3742.3	0.00235104	0.00564896	-1.028052894	1.272324216
3742.4	0.00235505	0.00564495	-1.098179285	1.134163857
3742.5	0.00235012	0.00564988	-1.010988805	1.14899463
3742.6	0.00234919	0.00565081	-0.994158472	1.332427876
3742.7	0.00234922	0.00565078	-0.994158472	1.332427876
3742.8	0.00234927	0.00565073	-0.994625981	1.331647309
3742.9	0.00234927	0.00565073	-0.994158472	1.332427876
3743	0.0023493	0.0056507	-0.994392226	1.332427876
3743.1	0.00234934	0.00565066	-0.994625981	1.34179468
3743.2	0.00234937	0.00565063	-0.994625981	1.34179468
3743.3	0.00234957	0.00565043	-0.997664791	1.335550144
3743.4	0.00234945	0.00565055	-0.99509349	1.339452979
3743.5	0.00234948	0.00565052	-0.995327245	1.340233546
3743.6	0.00234952	0.00565048	-0.995560999	1.341014113
3743.7	0.00234956	0.00565044	-0.995794754	1.340233546
3743.8	0.00235038	0.00564962	-1.009820032	1.312133134
3743.9	0.00234998	0.00565002	-1.002106129	1.329305608
3744	0.00234993	0.00565007	-1.000937356	1.32618334
3744.1	0.0023498	0.0056502	-0.9981323	1.337111278
3744.2	0.00234979	0.00565021	-0.997664791	1.337111278
3744.3	0.0023592	0.0056408	-1.158955491	1.058448857
3744.4	0.00235671	0.00564329	-1.115243374	1.138847259
3744.5	0.00235147	0.00564853	-1.02431282	1.220806794
3744.6	0.00235049	0.00564951	-1.007949995	1.334769577
3744.7	0.0023505	0.0056495	-1.007482486	1.335550144
3744.8	0.00235048	0.00564952	-1.006781222	1.337111278
3744.9	0.00235052	0.00564948	-1.007014977	1.335550144
3745	0.00235061	0.00564939	-1.00818375	1.33398901
3745.1	0.00235078	0.00564922	-1.010755051	1.332427876
3745.2	0.00235068	0.00564932	-1.008417504	1.337111278
3745.3	0.00235071	0.00564929	-1.008417504	1.337111278
3745.4	0.00235076	0.00564924	-1.008885014	1.335550144
3745.5	0.00235105	0.00564895	-1.013793861	1.336330711
3745.6	0.00235095	0.00564905	-1.011456315	1.334769577
3745.7	0.00235101	0.00564899	-1.011923824	1.333208443
3745.8	0.0023511	0.0056489	-1.013092597	1.331647309
3745.9	0.00235103	0.00564897	-1.011456315	1.334769577
3746	0.0023511	0.0056489	-1.012391333	1.333208443
3746.1	0.0023511	0.0056489	-1.011923824	1.347258649
3746.2	0.00235112	0.00564888	-1.011923824	1.348819783
3746.3	0.00235116	0.00564884	-1.012157579	1.348819783
3746.4	0.00235137	0.00564863	-1.015430144	1.347258649
3746.5	0.00235124	0.00564876	-1.012625088	1.346478082
3746.6	0.00235125	0.00564875	-1.012157579	1.350380917
3746.7	0.00235419	0.00564581	-1.063349844	1.25827401
3746.8	0.0023522	0.0056478	-1.028052894	1.31837767
3746.9	0.00235164	0.00564836	-1.017533935	1.314474835
3747	0.00235164	0.00564836	-1.017300181	1.346478082
3747.1	0.00235593	0.00564407	-1.09186791	1.311352567
3747.2	0.002353	0.005647	-1.04044189	1.304327463
3747.3	0.00235229	0.00564771	-1.02735163	1.346478082
3747.4	0.00235225	0.00564775	-1.026182857	1.335550144
3747.5	0.00235261	0.00564739	-1.032026723	1.272324216
3747.6	0.00235211	0.00564789	-1.022910292	1.346478082
3747.7	0.00235221	0.00564779	-1.024079065	1.344136381
3747.8	0.00235213	0.00564787	-1.022209028	1.348039216
3747.9	0.00235231	0.00564769	-1.025014084	1.34179468
3748	0.00235295	0.00564705	-1.036000552	1.310572
3748.1	0.00235223	0.00564777	-1.022910292	1.366772824
3748.2	0.00235229	0.00564771	-1.023611556	1.365992257
3748.3	0.0023525	0.0056475	-1.026650366	1.359747721
3748.4	0.00235239	0.00564761	-1.024546574	1.36521169
3748.5	0.00235241	0.00564759	-1.02431282	1.366772824
3748.6	0.00235236	0.00564764	-1.023144047	1.37301736
3748.7	0.00235242	0.00564758	-1.023611556	1.372236793
3748.8	0.00235261	0.00564739	-1.026416612	1.365992257
3748.9	0.00235255	0.00564745	-1.025247838	1.368333958
3749	0.00235252	0.00564748	-1.02431282	1.370675659
3749.1	0.00235262	0.00564738	-1.025481593	1.376139628
3749.2	0.00235254	0.00564746	-1.023611556	1.376920195
3749.3	0.00235257	0.00564743	-1.023611556	1.376920195
3749.4	0.00235266	0.00564734	-1.024780329	1.378481329
3749.5	0.00235271	0.00564729	-1.025247838	1.376139628
3749.6	0.00235423	0.00564577	-1.051428358	1.377700762
3749.7	0.00235317	0.00564683	-1.032494232	1.361308855
3749.8	0.00235461	0.00564539	-1.057505978	1.379261896
3749.9	0.00235385	0.00564615	-1.0434807	1.345697515
3750	0.00235302	0.00564698	-1.028520403	1.350380917
3750.1	0.00235295	0.00564705	-1.026884121	1.387067566
3750.2	0.00235299	0.00564701	-1.027117875	1.387067566
3750.3	0.00235306	0.00564694	-1.028052894	1.384725865
3750.4	0.00235309	0.00564691	-1.028052894	1.384725865
3750.5	0.00235303	0.00564697	-1.026650366	1.384725865
3750.6	0.0023531	0.0056469	-1.02735163	1.389409267
3750.7	0.00235733	0.00564267	-1.101218095	1.262176845
3750.8	0.00235601	0.00564399	-1.077608877	1.29730236
3750.9	0.00235348	0.00564652	-1.032961741	1.382384164
3751	0.00235328	0.00564672	-1.028754158	1.387067566
3751.1	0.00235341	0.00564659	-1.030624195	1.390189834
3751.2	0.00235336	0.00564664	-1.029221667	1.390189834
3751.3	0.00235358	0.00564642	-1.032727987	1.38082303
3751.4	0.00235381	0.00564619	-1.036468061	1.376920195
3751.5	0.00235396	0.00564604	-1.038805607	1.37301736
3751.6	0.00235394	0.00564606	-1.037870589	1.377700762
3751.7	0.00235406	0.00564594	-1.039506871	1.373797927
3751.8	0.00235413	0.00564587	-1.04044189	1.372236793
3751.9	0.00235435	0.00564565	-1.043948209	1.366772824
3752	0.00235414	0.00564586	-1.039740626	1.373797927
3752.1	0.00235429	0.00564571	-1.042078172	1.390189834
3752.2	0.00235411	0.00564589	-1.038338098	1.3886287
3752.3	0.00235415	0.00564585	-1.038571853	1.389409267
3752.4	0.00235446	0.00564554	-1.043714455	1.383945298
3752.5	0.00235429	0.00564571	-1.04044189	1.384725865
3752.6	0.00235431	0.00564569	-1.040208135	1.401117772
3752.7	0.00235435	0.00564565	-1.040675644	1.400337205
3752.8	0.00235446	0.00564554	-1.042078172	1.39643437
3752.9	0.00235446	0.00564554	-1.041610663	1.398776071
3753	0.00235481	0.00564519	-1.047688284	1.384725865
3753.1	0.00235467	0.00564533	-1.044649473	1.417509679
3753.2	0.00235468	0.00564532	-1.044415719	1.417509679
3753.3	0.00235498	0.00564502	-1.049324566	1.415948545
3753.4	0.00235476	0.00564524	-1.045116983	1.418290246
3753.5	0.00235485	0.00564515	-1.046052001	1.415948545
3753.6	0.00235495	0.00564505	-1.047454529	1.420631947
3753.7	0.00235498	0.00564502	-1.047688284	1.421412514
3753.8	0.00235513	0.00564487	-1.049792075	1.41985138
3753.9	0.00235501	0.00564499	-1.047454529	1.424534782
3754	0.00235529	0.00564471	-1.051895867	1.412826277
3754.1	0.00235512	0.00564488	-1.048623302	1.450293493
3754.2	0.00235523	0.00564477	-1.050259585	1.448732359
3754.3	0.00235524	0.00564476	-1.049792075	1.447951792
3754.4	0.00235532	0.00564468	-1.050727094	1.446390658
3754.5	0.00235525	0.00564475	-1.049090811	1.450293493
3754.6	0.00235528	0.00564472	-1.049324566	1.451854627
3754.7	0.00235541	0.00564459	-1.051194603	1.451854627
3754.8	0.00235539	0.00564461	-1.050493339	1.450293493
3754.9	0.00235545	0.00564455	-1.050960848	1.447171225
3755	0.00235554	0.00564446	-1.052129622	1.447951792
3755.1	0.00235566	0.00564434	-1.053999659	1.446390658
3755.2	0.00235549	0.00564451	-1.050493339	1.453415761
3755.3	0.00235555	0.00564445	-1.050960848	1.453415761
3755.4	0.00235577	0.00564423	-1.054467168	1.447171225
3755.5	0.00235565	0.00564435	-1.052129622	1.453415761
3755.6	0.00235564	0.00564436	-1.051428358	1.455757462
3755.7	0.00235578	0.00564422	-1.053532149	1.45107406
3755.8	0.00235596	0.00564404	-1.05610345	1.447171225
3755.9	0.002356	0.005644	-1.05657096	1.446390658
3756	0.00235587	0.00564413	-1.053999659	1.451854627
3756.1	0.00235586	0.00564414	-1.053298395	1.45107406
3756.2	0.00235584	0.00564416	-1.052597131	1.454976895
3756.3	0.00235586	0.00564414	-1.052597131	1.454976895
3756.4	0.00235585	0.00564415	-1.051895867	1.454976895
3756.5	0.0023559	0.0056441	-1.052363376	1.454196328
3756.6	0.0023559	0.0056441	-1.051895867	1.456538029
3756.7	0.00235606	0.00564394	-1.054467168	1.451854627
3756.8	0.00235601	0.00564399	-1.05306464	1.452635194
3756.9	0.00235598	0.00564402	-1.052129622	1.455757462
3757	0.00235593	0.00564407	-1.050960848	1.455757462
3757.1	0.00235596	0.00564404	-1.051194603	1.469027101
3757.2	0.00235599	0.00564401	-1.051194603	1.468246534
3757.3	0.00235602	0.00564398	-1.051194603	1.469027101
3757.4	0.00235614	0.00564386	-1.05306464	1.465904833
3757.5	0.00235607	0.00564393	-1.051428358	1.468246534
3757.6	0.0023561	0.0056439	-1.051662112	1.471368802
3757.7	0.00235613	0.00564387	-1.051662112	1.471368802
3757.8	0.00235616	0.00564384	-1.051895867	1.470588235
3757.9	0.00235619	0.00564381	-1.051895867	1.469807668
3758	0.00235621	0.00564379	-1.051895867	1.469807668
3758.1	0.00235624	0.00564376	-1.051895867	1.471368802
3758.2	0.00235626	0.00564374	-1.052129622	1.470588235
3758.3	0.00235629	0.00564371	-1.052129622	1.470588235
3758.4	0.00235631	0.00564369	-1.052129622	1.469807668
3758.5	0.00235634	0.00564366	-1.052129622	1.469807668
3758.6	0.00235637	0.00564363	-1.052363376	1.470588235
3758.7	0.00235641	0.00564359	-1.052597131	1.469807668
3758.8	0.00235661	0.00564339	-1.055635941	1.465124266
3758.9	0.0023565	0.0056435	-1.053298395	1.469027101
3759	0.00235654	0.00564346	-1.053765904	1.469027101
3759.1	0.00235658	0.00564342	-1.053999659	1.468246534
3759.2	0.00235663	0.00564337	-1.054467168	1.467465967
3759.3	0.00235668	0.00564332	-1.054934677	1.467465967
3759.4	0.00235672	0.00564328	-1.055168432	1.465904833
3759.5	0.00235677	0.00564323	-1.055635941	1.465124266
3759.6	0.00235684	0.00564316	-1.05657096	1.464343699
3759.7	0.00235685	0.00564315	-1.056337205	1.465124266
3759.8	0.00235689	0.00564311	-1.05657096	1.465124266
3759.9	0.00235693	0.00564307	-1.057038469	1.464343699
3760	0.00235697	0.00564303	-1.057272224	1.463563132
3760.1	0.00235702	0.00564298	-1.057739733	1.463563132
3760.2	0.00235706	0.00564294	-1.057973488	1.463563132
3760.3	0.0023571	0.0056429	-1.058207242	1.462001998
3760.4	0.00235717	0.00564283	-1.059142261	1.460440864
3760.5	0.00235718	0.00564282	-1.058908506	1.461221431
3760.6	0.00235721	0.00564279	-1.059142261	1.462001998
3760.7	0.00235724	0.00564276	-1.059142261	1.461221431
3760.8	0.00235728	0.00564272	-1.059376015	1.460440864
3760.9	0.00235732	0.00564268	-1.059843525	1.460440864
3761	0.00235735	0.00564265	-1.060077279	1.459660297
3761.1	0.00235739	0.00564261	-1.060311034	1.459660297
3761.2	0.00235796	0.00564204	-1.069894974	1.456538029
3761.3	0.00235752	0.00564248	-1.061713562	1.454976895
3761.4	0.00235755	0.00564245	-1.061947316	1.457318596
3761.5	0.00235775	0.00564225	-1.064986127	1.446390658
3761.6	0.00235758	0.00564242	-1.061479807	1.45887973
3761.7	0.00235779	0.00564221	-1.064986127	1.453415761
3761.8	0.00235766	0.00564234	-1.062181071	1.458099163
3761.9	0.00235781	0.00564219	-1.064518617	1.454196328
3762	0.00235782	0.00564218	-1.064284863	1.453415761
3762.1	0.00235867	0.00564133	-1.079011405	1.449512926
3762.2	0.00235858	0.00564142	-1.076907613	1.45107406
3762.3	0.00235828	0.00564172	-1.071297502	1.464343699
3762.4	0.00235837	0.00564163	-1.072466275	1.459660297
3762.5	0.00235814	0.00564186	-1.068024937	1.462782565
3762.6	0.00235801	0.00564199	-1.065453636	1.475271637
3762.7	0.00235835	0.00564165	-1.070596238	1.408923442
3762.8	0.00235838	0.00564162	-1.071063747	1.4666854
3762.9	0.00235976	0.00564024	-1.09490672	1.424534782
3763	0.0023585	0.0056415	-1.072466275	1.433121019
3763.1	0.00235825	0.00564175	-1.067557428	1.476052204
3763.2	0.0023583	0.0056417	-1.068024937	1.476832771
3763.3	0.00235835	0.00564165	-1.068726201	1.476052204
3763.4	0.0023584	0.0056416	-1.06919371	1.475271637
3763.5	0.00235863	0.00564137	-1.072933784	1.469027101
3763.6	0.00235854	0.00564146	-1.070829993	1.475271637
3763.7	0.00235855	0.00564145	-1.070596238	1.475271637
3763.8	0.0023586	0.0056414	-1.071063747	1.47449107
3763.9	0.00235866	0.00564134	-1.071765011	1.476052204
3764	0.00235881	0.00564119	-1.074102558	1.471368802
3764.1	0.00235878	0.00564122	-1.073167539	1.486980142
3764.2	0.00235886	0.00564114	-1.074336312	1.485419008
3764.3	0.00235887	0.00564113	-1.074102558	1.486199575
3764.4	0.00235895	0.00564105	-1.075037576	1.486980142
3764.5	0.002359	0.005641	-1.075505085	1.486199575
3764.6	0.00235893	0.00564107	-1.073868803	1.491663544
3764.7	0.00235913	0.00564087	-1.076907613	1.486980142
3764.8	0.00235903	0.00564097	-1.075037576	1.49010241
3764.9	0.00235903	0.00564097	-1.074570067	1.491663544
3765	0.00235905	0.00564095	-1.074570067	1.49010241
3765.1	0.00235909	0.00564091	-1.074803821	1.504933183
3765.2	0.00235915	0.00564085	-1.07573884	1.503372049
3765.3	0.00235915	0.00564085	-1.075271331	1.504152616
3765.4	0.00235921	0.00564079	-1.075972595	1.502591482
3765.5	0.00235919	0.00564081	-1.075037576	1.503372049
3765.6	0.00235923	0.00564077	-1.075505085	1.507274884
3765.7	0.00235927	0.00564073	-1.07573884	1.507274884
3765.8	0.00235935	0.00564065	-1.076907613	1.50571375
3765.9	0.00235958	0.00564042	-1.080647687	1.498688647
3766	0.00235942	0.00564058	-1.077375122	1.504152616
3766.1	0.00235942	0.00564058	-1.077141368	1.509616585
3766.2	0.00235943	0.00564057	-1.076907613	1.509616585
3766.3	0.00235948	0.00564052	-1.077375122	1.509616585
3766.4	0.00235952	0.00564048	-1.077608877	1.506494317
3766.5	0.00235963	0.00564037	-1.079478914	1.503372049
3766.6	0.00235958	0.00564042	-1.078076386	1.523666792
3766.7	0.00235962	0.00564038	-1.078543896	1.522886225
3766.8	0.00235961	0.00564039	-1.077842632	1.523666792
3766.9	0.00235963	0.00564037	-1.078076386	1.523666792
3767	0.00235971	0.00564029	-1.079011405	1.523666792
3767.1	0.00236026	0.00563974	-1.088127836	1.526008493
3767.2	0.00236419	0.00563581	-1.154046643	1.377700762
3767.3	0.00236378	0.00563622	-1.146566495	1.402678906
3767.4	0.00236086	0.00563914	-1.097010512	1.499469214
3767.5	0.00236027	0.00563973	-1.086725308	1.520544524
3767.6	0.00236033	0.00563967	-1.087426572	1.523666792
3767.7	0.0023613	0.0056387	-1.104023151	1.492444111
3767.8	0.00236098	0.00563902	-1.09794553	1.50571375
3767.9	0.00236087	0.00563913	-1.095607984	1.510397152
3768	0.00236065	0.00563935	-1.091400401	1.517422256
3768.1	0.00236058	0.00563942	-1.089764118	1.521325091
3768.2	0.00236062	0.00563938	-1.089997873	1.521325091
3768.3	0.00236065	0.00563935	-1.090231627	1.520544524
3768.4	0.00236078	0.00563922	-1.092335419	1.518202823
3768.5	0.00236093	0.00563907	-1.094439211	1.517422256
3768.6	0.0023608	0.0056392	-1.09186791	1.528350194
3768.7	0.00236088	0.00563912	-1.092802928	1.52678906
3768.8	0.0023609	0.0056391	-1.092802928	1.527569627
3768.9	0.00236099	0.00563901	-1.093971702	1.526008493
3769	0.002361	0.005639	-1.093971702	1.52678906
3769.1	0.00236105	0.00563895	-1.094439211	1.529911328
3769.2	0.0023611	0.0056389	-1.09490672	1.529130761
3769.3	0.00236114	0.00563886	-1.095374229	1.528350194
3769.4	0.00236119	0.00563881	-1.095607984	1.528350194
3769.5	0.00236122	0.00563878	-1.096075493	1.527569627
3769.6	0.00236194	0.00563806	-1.108230735	1.508055451
3769.7	0.00236185	0.00563815	-1.106360697	1.513519421
3769.8	0.00236335	0.00563665	-1.132307462	1.465124266
3769.9	0.00236144	0.00563856	-1.09841304	1.526008493
3770	0.00236467	0.00563533	-1.154981662	1.324622206
3770.1	0.00236423	0.00563577	-1.14680025	1.454976895
3770.2	0.00236401	0.00563599	-1.142592666	1.462782565
3770.3	0.00236391	0.00563609	-1.140488874	1.4666854
3770.4	0.00236389	0.00563611	-1.139787611	1.468246534
3770.5	0.00236381	0.00563619	-1.137917573	1.468246534
3770.6	0.00236381	0.00563619	-1.137683819	1.47449107
3770.7	0.00236395	0.00563605	-1.139553856	1.470588235
3770.8	0.00236388	0.00563612	-1.138151328	1.472149369
3770.9	0.00236384	0.00563616	-1.136982555	1.476052204
3771	0.00236384	0.00563616	-1.1367488	1.476052204
3771.1	0.00236394	0.00563606	-1.138151328	1.49790808
3771.2	0.00236404	0.00563596	-1.139553856	1.497127513
3771.3	0.00236393	0.00563607	-1.13721631	1.501810915
3771.4	0.002364	0.005636	-1.138151328	1.500249781
3771.5	0.00236424	0.00563576	-1.142358912	1.501030348
3771.6	0.00236411	0.00563589	-1.139553856	1.544742101
3771.7	0.00236415	0.00563585	-1.140021365	1.546303235
3771.8	0.00236412	0.00563588	-1.139086347	1.548644936
3771.9	0.00236411	0.00563589	-1.138385083	1.549425503
3772	0.00236417	0.00563583	-1.139787611	1.549425503
3772.1	0.00236418	0.00563582	-1.139320101	1.597820657
3772.2	0.00236423	0.00563577	-1.140021365	1.598601224
3772.3	0.00236439	0.00563561	-1.142358912	1.597820657
3772.4	0.0023645	0.0056355	-1.143995194	1.591576121
3772.5	0.0023644	0.0056356	-1.142358912	1.59704009
3772.6	0.00236443	0.00563557	-1.142358912	1.65948545
3772.7	0.00236442	0.00563558	-1.141891402	1.661046584
3772.8	0.00236445	0.00563555	-1.142125157	1.661046584
3772.9	0.00236471	0.00563529	-1.14633274	1.661046584
3773	0.00236493	0.00563507	-1.150540324	1.641532409
3773.1	0.0023646	0.0056354	-1.144228949	1.725053079
3773.2	0.00236467	0.00563533	-1.145163967	1.724272512
3773.3	0.00236462	0.00563538	-1.143995194	1.726614213
3773.4	0.00236467	0.00563533	-1.144462703	1.726614213
3773.5	0.00236473	0.00563527	-1.145631476	1.725833646
3773.6	0.0023648	0.0056352	-1.146566495	1.761739728
3773.7	0.00236487	0.00563513	-1.147267759	1.760959161
3773.8	0.00236492	0.00563508	-1.147969023	1.760959161
3773.9	0.00236498	0.00563502	-1.148436532	1.75861746
3774	0.00236559	0.00563441	-1.159189245	1.754714625
3774.1	0.0023652	0.0056348	-1.151942852	1.780473336
3774.2	0.00236515	0.00563485	-1.150774078	1.783595604
3774.3	0.00236526	0.00563474	-1.152410361	1.78203447
3774.4	0.00236527	0.00563473	-1.152176606	1.78203447
