intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
8.84984 70.7299 350 -14859.9 
8.84984 70.7299 355 -12475 
8.84984 70.7299 360 -13135.9 
8.84984 70.7299 365 -6114.74 
8.84984 70.7299 370 -2527.16 
8.84984 70.7299 375 1174.96 
8.84984 70.7299 380 4300.44 
8.84984 70.7299 385 7905.68 
8.84984 70.7299 390 10386.2 
8.84984 70.7299 395 13424.7 
8.84984 70.7299 400 20730.3 
8.84984 70.7299 405 20467.7 
8.84984 70.7299 410 24070.7 
8.84984 70.7299 415 27192.7 
8.84984 70.7299 420 31105.6 
8.84984 70.7299 425 34497.7 
8.84984 70.7299 430 37402.9 
8.84984 70.7299 435 40217.7 
8.84984 70.7299 440 43979.5 
8.84984 70.7299 445 48683.8 
8.84984 70.7299 450 51296.5 
8.84984 70.7299 455 53865.3 
8.84984 70.7299 460 57801.7 
8.84984 70.7299 465 60389.2 
8.84984 70.7299 470 64590.9 
8.84984 70.7299 475 67997 
8.84984 70.7299 480 69070.2 
8.84984 70.7299 485 73533.2 
8.84984 70.7299 490 79219.6 
8.84984 70.7299 495 80964 
8.84984 70.7299 500 84471.8 
8.84984 70.7299 505 89150.2 
8.84984 70.7299 510 88798.9 
8.84984 70.7299 515 94795.8 
8.84984 70.7299 520 99781.6 
8.84984 70.7299 525 96758 
8.84984 70.7299 530 106270 
8.84984 70.7299 535 108720 
8.84984 70.7299 540 112417 
8.84984 70.7299 545 115750 
8.84984 70.7299 550 119187 
8.84984 70.7299 555 122579 
8.84984 70.7299 560 124740 
8.84984 70.7299 565 128736 
8.84984 70.7299 570 132890 
8.84984 70.7299 575 136442 
8.84984 70.7299 580 140096 
8.84984 70.7299 585 143691 
8.84984 70.7299 590 147858 
8.84984 70.7299 595 149387 
8.84984 70.7299 600 154776 
8.84984 70.7299 605 157077 
8.84984 70.7299 610 161297 
8.84984 70.7299 615 165571 
8.84984 70.7299 620 169013 
8.84984 70.7299 625 173643 
8.84984 70.7299 630 175815 
8.84984 70.7299 635 179593 
8.84984 70.7299 640 177202 
8.84984 70.7299 645 187502 
8.84984 70.7299 650 190701 
8.84984 70.7299 655 193747 
8.84984 70.7299 660 197689 
8.84984 70.7299 665 200174 
8.84984 70.7299 670 204729 
8.84984 70.7299 675 205721 
8.84984 70.7299 680 212478 
8.84984 70.7299 685 216343 
8.84984 70.7299 690 220102 
8.84984 70.7299 695 222700 
8.84984 70.7299 700 218015 
8.84984 70.7299 705 230813 
8.84984 70.7299 710 268384 
8.84984 70.7299 715 239723 
8.84984 70.7299 720 241522 
8.84984 70.7299 725 245639 
8.84984 70.7299 730 242764 
8.84984 70.7299 735 251502 
8.84984 70.7299 740 257120 
8.84984 70.7299 745 260897 
8.84984 70.7299 750 272239 
8.84984 70.7299 755 267997 
8.84984 70.7299 760 271038 
8.84984 70.7299 765 275206 
8.84984 70.7299 770 279297 
8.84984 70.7299 775 279758 
8.84984 70.7299 780 285703 
8.84984 70.7299 785 262724 
8.84984 70.7299 790 292286 
8.84984 70.7299 795 298772 
8.84984 70.7299 800 302035 
8.84984 70.7299 805 306392 
8.84984 70.7299 810 309928 
8.84984 70.7299 815 314065 
8.84984 70.7299 820 320465 
8.84984 70.7299 825 323642 
8.84984 70.7299 830 355568 
8.84984 70.7299 835 329065 
8.84984 70.7299 840 335287 
8.84984 70.7299 845 336705 
8.84984 70.7299 850 340728 
8.84984 70.7299 855 344629 
