avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.88 27.6 1280 0.147501 8.86229 67.658 
1.88 27.6 1285 0.146361 8.86169 67.5619 
1.88 27.6 1290 0.145208 8.86109 67.4668 
1.88 27.6 1295 0.00245187 8.85745 66.8841 
1.88 27.6 1300 0 8.8558 66.6203 
1.88 27.6 1305 0 8.85423 66.3683 
1.88 27.6 1310 0 8.85261 66.1094 
1.88 27.6 1315 0 8.85074 65.8098 
1.88 27.6 1320 0 8.84825 65.4117 
1.88 27.6 1325 0 8.8457 65.0035 
1.88 27.6 1330 0 8.84308 64.5842 
1.88 27.6 1335 0 8.84218 64.44 
1.88 27.6 1340 0 8.8415 64.3318 
1.88 27.6 1345 0 8.84083 64.2255 
1.88 27.6 1350 0 8.84015 64.1165 
1.88 27.6 1355 0 8.83946 64.0058 
1.88 27.6 1360 0 8.83877 63.8956 
1.88 27.6 1365 0 8.83809 63.7858 
1.88 27.6 1370 0 8.8374 63.6765 
1.88 27.6 1375 0 8.83672 63.5677 
1.88 27.6 1380 0 8.83605 63.4594 
1.88 27.6 1385 0 8.83537 63.3516 
1.88 27.6 1390 0 8.8347 63.2442 
1.88 27.6 1395 0 8.83403 63.1374 
1.88 27.6 1400 0 8.83337 63.031 
1.88 27.6 1405 0 8.83271 62.9251 
1.88 27.6 1410 0 8.83205 62.8197 
1.88 27.6 1415 0 8.83139 62.7147 
1.88 27.6 1420 0 8.83074 62.6102 
1.88 27.6 1425 0 8.83009 62.5063 
1.88 27.6 1430 0 8.82944 62.4027 
1.88 27.6 1435 0 8.8288 62.2997 
1.88 27.6 1440 0 8.82816 62.1971 
1.88 27.6 1445 0 8.82752 62.095 
1.88 27.6 1450 0 8.82688 61.9934 
1.88 27.6 1455 0 8.82625 61.8923 
1.88 27.6 1460 0 8.82562 61.7916 
1.88 27.6 1465 0 8.825 61.6914 
1.88 27.6 1470 0 8.82437 61.5917 
1.88 27.6 1475 0 8.82375 61.4925 
1.88 27.6 1480 0 8.82313 61.3937 
1.88 27.6 1485 0 8.82252 61.2954 
1.88 27.6 1490 0 8.82191 61.1975 
1.88 27.6 1495 0 8.8213 61.1002 
1.88 27.6 1500 0 8.82069 61.0033 
1.88 27.6 1505 0 8.82009 60.9068 
1.88 27.6 1510 0 8.81949 60.8109 
1.88 27.6 1515 0 8.81889 60.7154 
1.88 27.6 1520 0 8.8183 60.6203 
1.88 27.6 1525 0 8.81771 60.5258 
1.88 27.6 1530 0 8.81712 60.4317 
1.88 27.6 1535 0 8.81654 60.338 
1.88 27.6 1540 0 8.81595 60.2448 
1.88 27.6 1545 0 8.81537 60.1521 
1.88 27.6 1550 0 8.8148 60.0599 
1.88 27.6 1555 0 8.81422 59.9681 
1.88 27.6 1560 0 8.81365 59.8767 
1.88 27.6 1565 0 8.81308 59.7858 
1.88 27.6 1570 0 8.81252 59.6953 
1.88 27.6 1575 0 8.81196 59.6053 
1.88 27.6 1580 0 8.8114 59.5157 
1.88 27.6 1585 0 8.81084 59.4265 
1.88 27.6 1590 0 8.81028 59.3377 
1.88 27.6 1595 0 8.80973 59.2494 
1.88 27.6 1600 0 8.80918 59.1615 
1.88 28.2 100 0 9.00814 90.9915 
1.88 28.2 105 0 9.00813 90.9914 
1.88 28.2 110 0 9.00813 90.9913 
1.88 28.2 115 0 9.00813 90.9912 
1.88 28.2 120 0 9.00813 90.991 
1.88 28.2 125 0 9.00813 90.9908 
1.88 28.2 130 0 9.00813 90.9906 
1.88 28.2 135 0 9.00813 90.9903 
1.88 28.2 140 0 9.00813 90.9899 
1.88 28.2 145 0 9.00812 90.9895 
1.88 28.2 150 0 9.00812 90.989 
1.88 28.2 155 0 9.00812 90.9885 
1.88 28.2 160 0 9.00811 90.9878 
1.88 28.2 165 0 9.00811 90.987 
1.88 28.2 170 0 9.0081 90.9861 
1.88 28.2 175 0 9.0081 90.9851 
1.88 28.2 180 0 9.00809 90.9839 
1.88 28.2 185 0 9.00808 90.9825 
1.88 28.2 190 0 9.00807 90.9809 
1.88 28.2 195 0 9.00806 90.9791 
1.88 28.2 200 0 9.00804 90.9771 
1.88 28.2 205 0 9.00803 90.9747 
1.88 28.2 210 0 9.00801 90.9721 
1.88 28.2 215 0 9.008 90.9691 
1.88 28.2 220 0 9.00797 90.9658 
1.88 28.2 225 0 9.00795 90.962 
1.88 28.2 230 0 9.00792 90.9578 
1.88 28.2 235 0 9.0079 90.9532 
1.88 28.2 240 0 9.00786 90.948 
1.88 28.2 245 0 9.00783 90.9422 
1.88 28.2 250 0 9.00779 90.9358 
1.88 28.2 255 0 9.00774 90.9287 
1.88 28.2 260 0 9.00769 90.9209 
1.88 28.2 265 0 9.00764 90.9123 
1.88 28.2 270 0 9.00758 90.9029 
1.88 28.2 275 0 9.00752 90.8926 
1.88 28.2 280 0 9.00745 90.8813 
1.88 28.2 285 0 9.00737 90.8691 
1.88 28.2 290 0 9.00729 90.8557 
1.88 28.2 295 0 9.0072 90.8412 
1.88 28.2 300 0 9.0071 90.8255 
1.88 28.2 305 0 9.00699 90.8085 
1.88 28.2 310 0 9.00688 90.7901 
1.88 28.2 315 0 9.00675 90.7703 
1.88 28.2 320 0 9.00662 90.749 
1.88 28.2 325 0 9.00648 90.7262 
1.88 28.2 330 0 9.00632 90.7017 
1.88 28.2 335 0 9.00616 90.6755 
1.88 28.2 340 0 9.00599 90.6476 
1.88 28.2 345 0 9.0058 90.6178 
1.88 28.2 350 0 9.0056 90.5861 
1.88 28.2 355 0 9.00539 90.5524 
1.88 28.2 360 0 9.00517 90.5167 
1.88 28.2 365 0 9.00493 90.4789 
1.88 28.2 370 0 9.00468 90.439 
1.88 28.2 375 0 9.00442 90.3968 
1.88 28.2 380 0 9.00414 90.3524 
1.88 28.2 385 0 9.00385 90.3056 
1.88 28.2 390 0 9.00354 90.2565 
1.88 28.2 395 0 9.00322 90.205 
1.88 28.2 400 0.00719581 9.00302 90.173 
1.88 28.2 405 0.0156172 9.00283 90.1429 
1.88 28.2 410 0.0244989 9.00264 90.1123 
1.88 28.2 415 0.0338698 9.00245 90.0812 
1.88 28.2 420 0.0437608 9.00225 90.0497 
1.88 28.2 425 0.0542056 9.00205 90.0178 
1.88 28.2 430 0.0652404 9.00185 89.9855 
1.88 28.2 435 0.0769049 9.00164 89.9528 
1.88 28.2 440 0.0892422 9.00144 89.9198 
1.88 28.2 445 0.102299 9.00123 89.8865 
1.88 28.2 450 0.116127 9.00102 89.8529 
1.88 28.2 455 0.130783 9.00081 89.819 
1.88 28.2 460 0.14633 9.00059 89.7849 
1.88 28.2 465 0.162835 9.00038 89.7506 
1.88 28.2 470 0.180377 9.00016 89.7162 
1.88 28.2 475 0.19904 8.99995 89.6816 
1.88 28.2 480 0.208897 8.99962 89.6291 
1.88 28.2 485 0.208908 8.99917 89.5566 
1.88 28.2 490 0.208919 8.9987 89.4815 
1.88 28.2 495 0.20893 8.99821 89.4038 
1.88 28.2 500 0.208941 8.99771 89.3234 
1.88 28.2 505 0.208953 8.99719 89.2403 
1.88 28.2 510 0.208966 8.99665 89.1546 
1.88 28.2 515 0.208978 8.9961 89.066 
1.88 28.2 520 0.208991 8.99553 88.9748 
1.88 28.2 525 0.209005 8.99494 88.8808 
1.88 28.2 530 0.209019 8.99434 88.7839 
1.88 28.2 535 0.209033 8.99371 88.6843 
1.88 28.2 540 0.209048 8.99307 88.5819 
1.88 28.2 545 0.209063 8.99242 88.4767 
1.88 28.2 550 0.209078 8.99174 88.3687 
1.88 28.2 555 0.209094 8.99105 88.2579 
1.88 28.2 560 0.20911 8.99034 88.1443 
1.88 28.2 565 0.209126 8.98961 88.0278 
1.88 28.2 570 0.209143 8.98887 87.9086 
1.88 28.2 575 0.20916 8.9881 87.7866 
1.88 28.2 580 0.209177 8.98732 87.6618 
1.88 28.2 585 0.209195 8.98653 87.5342 
1.88 28.2 590 0.209213 8.98571 87.4039 
1.88 28.2 595 0.209231 8.98488 87.2708 
1.88 28.2 600 0.20925 8.98403 87.1351 
1.88 28.2 605 0.209269 8.98316 86.9966 
1.88 28.2 610 0.209288 8.98228 86.8554 
1.88 28.2 615 0.209308 8.98138 86.7116 
1.88 28.2 620 0.209327 8.98047 86.5652 
1.88 28.2 625 0.209347 8.97954 86.4161 
1.88 28.2 630 0.209367 8.97859 86.2644 
1.88 28.2 635 0.209387 8.97762 86.1102 
1.88 28.2 640 0.209407 8.97665 85.9535 
1.88 28.2 645 0.209428 8.97565 85.7943 
1.88 28.2 650 0.209448 8.97464 85.6325 
1.88 28.2 655 0.209469 8.97361 85.4684 
1.88 28.2 660 0.20949 8.97257 85.3018 
1.88 28.2 665 0.20951 8.97152 85.1328 
1.88 28.2 670 0.209531 8.97044 84.9614 
1.88 28.2 675 0.209551 8.96936 84.7877 
1.88 28.2 680 0.209572 8.96826 84.6117 
1.88 28.2 685 0.209592 8.96714 84.4333 
1.88 28.2 690 0.209612 8.96601 84.2528 
1.88 28.2 695 0.209632 8.96487 84.0699 
1.88 28.2 700 0.209651 8.96372 83.8849 
1.88 28.2 705 0.209671 8.96254 83.6976 
1.88 28.2 710 0.20969 8.96136 83.5082 
1.88 28.2 715 0.209708 8.96016 83.3165 
1.88 28.2 720 0.209726 8.95895 83.1227 
1.88 28.2 725 0.209743 8.95773 82.9268 
1.88 28.2 730 0.20976 8.9565 82.73 
1.88 28.2 735 0.209775 8.95531 82.5403 
1.88 28.2 740 0.209789 8.95413 82.3506 
1.88 28.2 745 0.209803 8.95294 82.1609 
1.88 28.2 750 0.209815 8.95175 81.9712 
1.88 28.2 755 0.209826 8.95057 81.7815 
1.88 28.2 760 0.209836 8.94938 81.5918 
1.88 28.2 765 0.209845 8.9482 81.4022 
1.88 28.2 770 0.209853 8.94701 81.2126 
1.88 28.2 775 0.209859 8.94583 81.0231 
1.88 28.2 780 0.209865 8.94464 80.8337 
1.88 28.2 785 0.209869 8.94346 80.6444 
1.88 28.2 790 0.209871 8.94228 80.4552 
1.88 28.2 795 0.209872 8.9411 80.2661 
1.88 28.2 800 0.209871 8.93992 80.0772 
1.88 28.2 805 0.209869 8.93874 79.8885 
1.88 28.2 810 0.209865 8.93756 79.7 
1.88 28.2 815 0.209859 8.93638 79.5117 
1.88 28.2 820 0.209852 8.93521 79.3237 
1.88 28.2 825 0.209842 8.93403 79.1359 
1.88 28.2 830 0.209831 8.93286 78.9484 
1.88 28.2 835 0.209817 8.93169 78.7612 
1.88 28.2 840 0.209801 8.93052 78.5743 
1.88 28.2 845 0.209783 8.92936 78.3877 
1.88 28.2 850 0.209763 8.92819 78.2015 
1.88 28.2 855 0.209741 8.92703 78.0157 
1.88 28.2 860 0.209716 8.92587 77.8303 
1.88 28.2 865 0.209689 8.92471 77.6453 
1.88 28.2 870 0.209659 8.92356 77.4608 
1.88 28.2 875 0.209626 8.92241 77.2767 
1.88 28.2 880 0.209591 8.92126 77.093 
1.88 28.2 885 0.209253 8.92041 76.9559 
1.88 28.2 890 0.20849 8.91997 76.8855 
1.88 28.2 895 0.207785 8.91948 76.8072 
1.88 28.2 900 0.207125 8.91894 76.7222 
1.88 28.2 905 0.206502 8.91838 76.6312 
1.88 28.2 910 0.205908 8.91778 76.5351 
1.88 28.2 915 0.205337 8.91715 76.4344 
1.88 28.2 920 0.204785 8.91649 76.3296 
1.88 28.2 925 0.204249 8.91581 76.2213 
1.88 28.2 930 0.203724 8.91512 76.1098 
1.88 28.2 935 0.203209 8.9144 75.9955 
1.88 28.2 940 0.202702 8.91367 75.8787 
1.88 28.2 945 0.202199 8.91293 75.7596 
1.88 28.2 950 0.201701 8.91217 75.6385 
1.88 28.2 955 0.201205 8.9114 75.5157 
1.88 28.2 960 0.20071 8.91063 75.3913 
1.88 28.2 965 0.200216 8.90984 75.2654 
1.88 28.2 970 0.199721 8.90905 75.1384 
1.88 28.2 975 0.199225 8.90824 75.0102 
1.88 28.2 980 0.198727 8.90744 74.8811 
1.88 28.2 985 0.198226 8.90662 74.7512 
1.88 28.2 990 0.197723 8.90581 74.6205 
1.88 28.2 995 0.197215 8.90499 74.4893 
1.88 28.2 1000 0.196703 8.90416 74.3575 
1.88 28.2 1005 0.196187 8.90334 74.2254 
1.88 28.2 1010 0.195666 8.90251 74.0929 
1.88 28.2 1015 0.19514 8.90168 73.9602 
1.88 28.2 1020 0.194608 8.90085 73.8273 
1.88 28.2 1025 0.19407 8.90002 73.6944 
1.88 28.2 1030 0.193526 8.89919 73.5614 
1.88 28.2 1035 0.192975 8.89836 73.4284 
1.88 28.2 1040 0.192418 8.89753 73.2956 
1.88 28.2 1045 0.191854 8.8967 73.1629 
1.88 28.2 1050 0.191283 8.89587 73.0304 
1.88 28.2 1055 0.190704 8.89504 72.8982 
1.88 28.2 1060 0.190117 8.89422 72.7663 
1.88 28.2 1065 0.189523 8.8934 72.6347 
1.88 28.2 1070 0.188921 8.89258 72.5035 
1.88 28.2 1075 0.18831 8.89176 72.3727 
1.88 28.2 1080 0.187692 8.89094 72.2424 
1.88 28.2 1085 0.187064 8.89013 72.1127 
1.88 28.2 1090 0.186429 8.88933 71.9834 
1.88 28.2 1095 0.185784 8.88852 71.8547 
1.88 28.2 1100 0.18513 8.88772 71.7266 
1.88 28.2 1105 0.184467 8.88692 71.5992 
1.88 28.2 1110 0.183795 8.88613 71.4724 
1.88 28.2 1115 0.183113 8.88534 71.3462 
1.88 28.2 1120 0.182422 8.88456 71.2208 
1.88 28.2 1125 0.181722 8.88378 71.0961 
1.88 28.2 1130 0.181011 8.883 70.9721 
1.88 28.2 1135 0.180291 8.88223 70.8489 
1.88 28.2 1140 0.17956 8.88147 70.7265 
1.88 28.2 1145 0.178819 8.88071 70.6049 
1.88 28.2 1150 0.178069 8.87995 70.484 
1.88 28.2 1155 0.177307 8.8792 70.364 
1.88 28.2 1160 0.176536 8.87846 70.2449 
1.88 28.2 1165 0.175754 8.87772 70.1266 
1.88 28.2 1170 0.174961 8.87699 70.0092 
1.88 28.2 1175 0.174157 8.87626 69.8926 
1.88 28.2 1180 0.173343 8.87553 69.7769 
1.88 28.2 1185 0.172518 8.87482 69.6622 
1.88 28.2 1190 0.171682 8.8741 69.5483 
1.88 28.2 1195 0.170835 8.8734 69.4353 
1.88 28.2 1200 0.169977 8.8727 69.3233 
1.88 28.2 1205 0.169108 8.872 69.2122 
1.88 28.2 1210 0.168227 8.87131 69.102 
1.88 28.2 1215 0.167335 8.87063 68.9927 
1.88 28.2 1220 0.166433 8.86995 68.8844 
1.88 28.2 1225 0.165518 8.86928 68.777 
1.88 28.2 1230 0.164593 8.86862 68.6705 
1.88 28.2 1235 0.163655 8.86796 68.565 
1.88 28.2 1240 0.162707 8.8673 68.4605 
1.88 28.2 1245 0.161747 8.86666 68.3569 
1.88 28.2 1250 0.160775 8.86602 68.2542 
1.88 28.2 1255 0.159792 8.86538 68.1525 
1.88 28.2 1260 0.158798 8.86475 68.0517 
1.88 28.2 1265 0.157792 8.86413 67.9518 
1.88 28.2 1270 0.156774 8.86351 67.853 
1.88 28.2 1275 0.155745 8.8629 67.755 
1.88 28.2 1280 0.154704 8.86229 67.658 
1.88 28.2 1285 0.153651 8.86169 67.5619 
1.88 28.2 1290 0.152587 8.86109 67.4668 
1.88 28.2 1295 0 8.86002 67.2952 
1.88 28.2 1300 0 8.85787 66.9507 
1.88 28.2 1305 0 8.85554 66.5786 
1.88 28.2 1310 0 8.85317 66.1985 
1.88 28.2 1315 0 8.85074 65.8098 
1.88 28.2 1320 0 8.84825 65.4117 
1.88 28.2 1325 0 8.84666 65.1576 
1.88 28.2 1330 0 8.84597 65.0467 
1.88 28.2 1335 0 8.84529 64.9379 
1.88 28.2 1340 0 8.84462 64.8311 
1.88 28.2 1345 0 8.84396 64.7263 
1.88 28.2 1350 0 8.84329 64.6186 
1.88 28.2 1355 0 8.8426 64.5082 
1.88 28.2 1360 0 8.84191 64.3984 
1.88 28.2 1365 0 8.84123 64.289 
1.88 28.2 1370 0 8.84055 64.18 
1.88 28.2 1375 0 8.83987 64.0716 
1.88 28.2 1380 0 8.8392 63.9636 
1.88 28.2 1385 0 8.83853 63.8561 
1.88 28.2 1390 0 8.83786 63.7491 
1.88 28.2 1395 0 8.83719 63.6425 
1.88 28.2 1400 0 8.83653 63.5364 
1.88 28.2 1405 0 8.83587 63.4308 
1.88 28.2 1410 0 8.83521 63.3257 
1.88 28.2 1415 0 8.83456 63.221 
1.88 28.2 1420 0 8.8339 63.1168 
1.88 28.2 1425 0 8.83326 63.0131 
1.88 28.2 1430 0 8.83261 62.9098 
1.88 28.2 1435 0 8.83197 62.807 
1.88 28.2 1440 0 8.83133 62.7047 
1.88 28.2 1445 0 8.83069 62.6028 
1.88 28.2 1450 0 8.83006 62.5014 
1.88 28.2 1455 0 8.82943 62.4005 
1.88 28.2 1460 0 8.8288 62.3 
1.88 28.2 1465 0 8.82817 62.2 
1.88 28.2 1470 0 8.82755 62.1005 
1.88 28.2 1475 0 8.82693 62.0014 
1.88 28.2 1480 0 8.82632 61.9028 
1.88 28.2 1485 0 8.8257 61.8047 
1.88 28.2 1490 0 8.82509 61.707 
1.88 28.2 1495 0 8.82448 61.6098 
1.88 28.2 1500 0 8.82388 61.513 
1.88 28.2 1505 0 8.82328 61.4167 
1.88 28.2 1510 0 8.82268 61.3209 
1.88 28.2 1515 0 8.82208 61.2255 
1.88 28.2 1520 0 8.82149 61.1306 
1.88 28.2 1525 0 8.8209 61.0361 
1.88 28.2 1530 0 8.82031 60.9421 
1.88 28.2 1535 0 8.81973 60.8486 
1.88 28.2 1540 0 8.81914 60.7555 
1.88 28.2 1545 0 8.81857 60.6628 
1.88 28.2 1550 0 8.81799 60.5707 
1.88 28.2 1555 0 8.81742 60.4789 
1.88 28.2 1560 0 8.81685 60.3877 
1.88 28.2 1565 0 8.81628 60.2968 
1.88 28.2 1570 0 8.81571 60.2064 
1.88 28.2 1575 0 8.81515 60.1164 
1.88 28.2 1580 0 8.81459 60.0269 
1.88 28.2 1585 0 8.81403 59.9377 
1.88 28.2 1590 0 8.81348 59.849 
1.88 28.2 1595 0 8.81293 59.7607 
1.88 28.2 1600 0 8.81238 59.6728 
1.88 28.8 100 0 9.00814 90.9915 
1.88 28.8 105 0 9.00813 90.9914 
1.88 28.8 110 0 9.00813 90.9914 
1.88 28.8 115 0 9.00813 90.9912 
1.88 28.8 120 0 9.00813 90.9911 
1.88 28.8 125 0 9.00813 90.9909 
1.88 28.8 130 0 9.00813 90.9907 
1.88 28.8 135 0 9.00813 90.9904 
1.88 28.8 140 0 9.00813 90.9901 
1.88 28.8 145 0 9.00812 90.9897 
1.88 28.8 150 0 9.00812 90.9893 
1.88 28.8 155 0 9.00812 90.9887 
1.88 28.8 160 0 9.00811 90.9881 
1.88 28.8 165 0 9.00811 90.9874 
1.88 28.8 170 0 9.0081 90.9866 
1.88 28.8 175 0 9.0081 90.9856 
1.88 28.8 180 0 9.00809 90.9845 
1.88 28.8 185 0 9.00808 90.9833 
1.88 28.8 190 0 9.00807 90.9818 
1.88 28.8 195 0 9.00806 90.9802 
1.88 28.8 200 0 9.00805 90.9783 
1.88 28.8 205 0 9.00804 90.9762 
1.88 28.8 210 0 9.00802 90.9738 
1.88 28.8 215 0 9.00801 90.9711 
1.88 28.8 220 0 9.00799 90.968 
1.88 28.8 225 0 9.00797 90.9646 
1.88 28.8 230 0 9.00794 90.9608 
1.88 28.8 235 0 9.00792 90.9566 
1.88 28.8 240 0 9.00789 90.9518 
1.88 28.8 245 0 9.00785 90.9466 
1.88 28.8 250 0 9.00782 90.9408 
1.88 28.8 255 0 9.00778 90.9344 
1.88 28.8 260 0 9.00773 90.9273 
1.88 28.8 265 0 9.00769 90.9195 
1.88 28.8 270 0 9.00763 90.911 
1.88 28.8 275 0 9.00757 90.9017 
1.88 28.8 280 0 9.00751 90.8915 
1.88 28.8 285 0 9.00744 90.8804 
1.88 28.8 290 0 9.00736 90.8683 
1.88 28.8 295 0 9.00728 90.8551 
1.88 28.8 300 0 9.00719 90.8409 
1.88 28.8 305 0 9.0071 90.8255 
1.88 28.8 310 0 9.00699 90.8088 
1.88 28.8 315 0 9.00688 90.7909 
1.88 28.8 320 0 9.00676 90.7716 
1.88 28.8 325 0 9.00663 90.7509 
1.88 28.8 330 0 9.00649 90.7286 
1.88 28.8 335 0 9.00634 90.7048 
1.88 28.8 340 0 9.00618 90.6794 
1.88 28.8 345 0 9.00601 90.6523 
1.88 28.8 350 0 9.00583 90.6234 
1.88 28.8 355 0 9.00564 90.5926 
1.88 28.8 360 0 9.00544 90.56 
1.88 28.8 365 0 9.00522 90.5254 
1.88 28.8 370 0 9.00499 90.4888 
1.88 28.8 375 0 9.00475 90.4502 
1.88 28.8 380 0 9.0045 90.4094 
1.88 28.8 385 0 9.00423 90.3664 
1.88 28.8 390 0 9.00395 90.3212 
1.88 28.8 395 0 9.00365 90.2737 
1.88 28.8 400 0 9.00334 90.2239 
1.88 28.8 405 0 9.00301 90.1717 
1.88 28.8 410 0 9.00267 90.1172 
1.88 28.8 415 0.00746402 9.00245 90.0812 
1.88 28.8 420 0.0172041 9.00225 90.0497 
1.88 28.8 425 0.0274914 9.00205 90.0178 
1.88 28.8 430 0.038362 9.00185 89.9855 
1.88 28.8 435 0.0498551 9.00164 89.9528 
1.88 28.8 440 0.0620132 9.00144 89.9198 
1.88 28.8 445 0.074883 9.00123 89.8865 
1.88 28.8 450 0.0885154 9.00102 89.8529 
1.88 28.8 455 0.102967 9.00081 89.819 
1.88 28.8 460 0.118298 9.00059 89.7849 
1.88 28.8 465 0.134579 9.00038 89.7506 
1.88 28.8 470 0.151884 9.00016 89.7162 
1.88 28.8 475 0.1703 8.99995 89.6816 
1.88 28.8 480 0.189921 8.99973 89.6468 
1.88 28.8 485 0.2089 8.99949 89.6088 
1.88 28.8 490 0.208911 8.99904 89.5366 
1.88 28.8 495 0.208921 8.99857 89.4618 
1.88 28.8 500 0.208932 8.99809 89.3845 
1.88 28.8 505 0.208944 8.99759 89.3046 
1.88 28.8 510 0.208956 8.99707 89.222 
1.88 28.8 515 0.208968 8.99654 89.1368 
1.88 28.8 520 0.20898 8.99599 89.049 
1.88 28.8 525 0.208993 8.99543 88.9584 
1.88 28.8 530 0.209007 8.99484 88.8652 
1.88 28.8 535 0.20902 8.99424 88.7692 
1.88 28.8 540 0.209034 8.99363 88.6706 
1.88 28.8 545 0.209049 8.99299 88.5692 
1.88 28.8 550 0.209064 8.99234 88.4651 
1.88 28.8 555 0.209079 8.99168 88.3582 
1.88 28.8 560 0.209094 8.99099 88.2486 
1.88 28.8 565 0.20911 8.99029 88.1363 
1.88 28.8 570 0.209126 8.98957 88.0212 
1.88 28.8 575 0.209142 8.98883 87.9034 
1.88 28.8 580 0.209159 8.98808 87.7829 
1.88 28.8 585 0.209176 8.98731 87.6596 
1.88 28.8 590 0.209193 8.98652 87.5337 
1.88 28.8 595 0.209211 8.98572 87.405 
1.88 28.8 600 0.209229 8.9849 87.2737 
1.88 28.8 605 0.209247 8.98406 87.1397 
1.88 28.8 610 0.209265 8.98321 87.0031 
1.88 28.8 615 0.209284 8.98234 86.8639 
1.88 28.8 620 0.209303 8.98145 86.722 
1.88 28.8 625 0.209322 8.98055 86.5776 
1.88 28.8 630 0.209341 8.97963 86.4305 
1.88 28.8 635 0.20936 8.97869 86.281 
1.88 28.8 640 0.20938 8.97774 86.1289 
1.88 28.8 645 0.2094 8.97678 85.9743 
1.88 28.8 650 0.209419 8.97579 85.8173 
1.88 28.8 655 0.209439 8.9748 85.6577 
1.88 28.8 660 0.209459 8.97378 85.4958 
1.88 28.8 665 0.209478 8.97276 85.3315 
1.88 28.8 670 0.209498 8.97171 85.1647 
1.88 28.8 675 0.209518 8.97066 84.9956 
1.88 28.8 680 0.209537 8.96959 84.8242 
1.88 28.8 685 0.209556 8.9685 84.6504 
1.88 28.8 690 0.209575 8.9674 84.4744 
1.88 28.8 695 0.209594 8.96629 84.296 
1.88 28.8 700 0.209613 8.96516 84.1154 
1.88 28.8 705 0.209631 8.96401 83.9326 
1.88 28.8 710 0.209649 8.96286 83.7475 
1.88 28.8 715 0.209666 8.96169 83.5602 
1.88 28.8 720 0.209683 8.9605 83.3707 
1.88 28.8 725 0.2097 8.9593 83.1789 
1.88 28.8 730 0.209715 8.95813 82.9908 
1.88 28.8 735 0.209729 8.95697 82.8061 
1.88 28.8 740 0.209742 8.95582 82.6213 
1.88 28.8 745 0.209754 8.95466 82.4365 
1.88 28.8 750 0.209765 8.95351 82.2515 
1.88 28.8 755 0.209775 8.95235 82.0665 
1.88 28.8 760 0.209784 8.95119 81.8815 
1.88 28.8 765 0.209792 8.95004 81.6965 
1.88 28.8 770 0.209798 8.94888 81.5114 
1.88 28.8 775 0.209804 8.94772 81.3264 
1.88 28.8 780 0.209808 8.94657 81.1414 
1.88 28.8 785 0.209811 8.94541 80.9564 
1.88 28.8 790 0.209812 8.94426 80.7715 
1.88 28.8 795 0.209812 8.9431 80.5867 
1.88 28.8 800 0.20981 8.94195 80.402 
1.88 28.8 805 0.209806 8.94079 80.2174 
1.88 28.8 810 0.209801 8.93964 80.033 
1.88 28.8 815 0.209794 8.93849 79.8488 
1.88 28.8 820 0.209786 8.93734 79.6647 
1.88 28.8 825 0.209775 8.93619 79.4809 
1.88 28.8 830 0.209762 8.93504 79.2972 
1.88 28.8 835 0.209748 8.93389 79.1139 
1.88 28.8 840 0.209731 8.93275 78.9308 
1.88 28.8 845 0.209712 8.93161 78.748 
1.88 28.8 850 0.209691 8.93047 78.5655 
1.88 28.8 855 0.209667 8.92933 78.3833 
1.88 28.8 860 0.209642 8.92819 78.2015 
1.88 28.8 865 0.209613 8.92706 78.0201 
1.88 28.8 870 0.209582 8.92593 77.839 
1.88 28.8 875 0.209549 8.9248 77.6584 
1.88 28.8 880 0.209513 8.92367 77.4782 
1.88 28.8 885 0.209474 8.92255 77.2984 
1.88 28.8 890 0.209432 8.92143 77.1191 
1.88 28.8 895 0.209387 8.92031 76.9402 
1.88 28.8 900 0.20934 8.91919 76.7619 
1.88 28.8 905 0.208979 8.91838 76.6312 
1.88 28.8 910 0.208391 8.91778 76.5351 
1.88 28.8 915 0.207831 8.91715 76.4344 
1.88 28.8 920 0.207295 8.91649 76.3296 
1.88 28.8 925 0.206777 8.91581 76.2213 
1.88 28.8 930 0.206275 8.91512 76.1098 
1.88 28.8 935 0.205785 8.9144 75.9955 
1.88 28.8 940 0.205305 8.91367 75.8787 
1.88 28.8 945 0.204833 8.91293 75.7596 
1.88 28.8 950 0.204367 8.91217 75.6385 
1.88 28.8 955 0.203906 8.9114 75.5157 
1.88 28.8 960 0.203449 8.91063 75.3913 
1.88 28.8 965 0.202994 8.90984 75.2654 
1.88 28.8 970 0.20254 8.90905 75.1384 
1.88 28.8 975 0.202086 8.90824 75.0102 
1.88 28.8 980 0.201632 8.90744 74.8811 
1.88 28.8 985 0.201177 8.90662 74.7512 
1.88 28.8 990 0.200721 8.90581 74.6205 
1.88 28.8 995 0.200262 8.90499 74.4893 
1.88 28.8 1000 0.1998 8.90416 74.3575 
1.88 28.8 1005 0.199336 8.90334 74.2254 
1.88 28.8 1010 0.198867 8.90251 74.0929 
1.88 28.8 1015 0.198395 8.90168 73.9602 
1.88 28.8 1020 0.197918 8.90085 73.8273 
1.88 28.8 1025 0.197436 8.90002 73.6944 
1.88 28.8 1030 0.196949 8.89919 73.5614 
1.88 28.8 1035 0.196457 8.89836 73.4284 
1.88 28.8 1040 0.195959 8.89753 73.2956 
1.88 28.8 1045 0.195455 8.8967 73.1629 
1.88 28.8 1050 0.194945 8.89587 73.0304 
1.88 28.8 1055 0.194428 8.89504 72.8982 
