Time	pos1	pos2	pos3	pos4	pos5	pos6
50	633.055	698.941	744.423	772.119	786.265	790.509	
50.1	632.921	698.801	744.303	772.028	786.199	790.454	
50.2	632.788	698.662	744.182	771.937	786.134	790.398	
50.3	632.654	698.523	744.062	771.846	786.068	790.342	
50.4	632.521	698.385	743.941	771.755	786.002	790.286	
50.5	632.387	698.246	743.821	771.664	785.936	790.23	
50.6	632.254	698.108	743.701	771.573	785.87	790.174	
50.7	632.122	697.97	743.581	771.482	785.804	790.117	
50.8	631.989	697.832	743.461	771.391	785.738	790.061	
50.9	631.856	697.694	743.341	771.3	785.672	790.004	
51	631.724	697.556	743.221	771.209	785.606	789.947	
51.1	631.592	697.418	743.101	771.117	785.539	789.89	
51.2	631.46	697.281	742.981	771.026	785.472	789.833	
51.3	631.328	697.144	742.861	770.935	785.406	789.776	
51.4	631.197	697.007	742.742	770.844	785.339	789.719	
51.5	631.065	696.87	742.622	770.753	785.272	789.661	
51.6	630.934	696.733	742.503	770.661	785.205	789.604	
51.7	630.803	696.596	742.383	770.57	785.138	789.546	
51.8	630.672	696.46	742.264	770.479	785.071	789.488	
51.9	630.541	696.324	742.145	770.387	785.003	789.43	
52	630.411	696.187	742.026	770.296	784.936	789.372	
52.1	630.28	696.052	741.907	770.204	784.868	789.314	
52.2	630.15	695.916	741.788	770.113	784.801	789.255	
52.3	630.02	695.78	741.669	770.021	784.733	789.197	
52.4	629.89	695.645	741.55	769.93	784.665	789.138	
52.5	629.761	695.509	741.431	769.838	784.597	789.079	
52.6	629.631	695.374	741.312	769.747	784.529	789.02	
52.7	629.502	695.239	741.194	769.655	784.461	788.961	
52.8	629.373	695.104	741.075	769.564	784.393	788.902	
52.9	629.244	694.969	740.957	769.472	784.325	788.843	
53	629.115	694.835	740.838	769.38	784.256	788.784	
53.1	628.986	694.7	740.72	769.289	784.188	788.724	
53.2	628.858	694.566	740.602	769.197	784.119	788.664	
53.3	628.729	694.432	740.483	769.105	784.05	788.605	
53.4	628.601	694.298	740.365	769.013	783.981	788.545	
53.5	628.473	694.164	740.247	768.921	783.912	788.485	
53.6	628.345	694.03	740.129	768.83	783.843	788.424	
53.7	628.218	693.897	740.011	768.738	783.774	788.364	
53.8	628.09	693.764	739.893	768.646	783.705	788.304	
53.9	627.963	693.63	739.776	768.554	783.636	788.243	
54	627.836	693.497	739.658	768.462	783.566	788.183	
54.1	627.709	693.364	739.54	768.37	783.497	788.122	
54.2	627.582	693.232	739.423	768.278	783.427	788.061	
54.3	627.455	693.099	739.305	768.186	783.357	788	
54.4	627.329	692.966	739.188	768.094	783.288	787.939	
54.5	627.202	692.834	739.07	768.002	783.218	787.878	
54.6	627.076	692.702	738.953	767.91	783.148	787.816	
54.7	626.95	692.57	738.836	767.818	783.078	787.755	
54.8	626.824	692.438	738.719	767.726	783.008	787.693	
54.9	626.698	692.306	738.602	767.634	782.937	787.631	
55	626.573	692.175	738.485	767.542	782.867	787.57	
55.1	626.447	692.043	738.368	767.449	782.796	787.508	
55.2	626.322	691.912	738.251	767.357	782.726	787.445	
55.3	626.197	691.781	738.134	767.265	782.655	787.383	
55.4	626.072	691.649	738.017	767.173	782.585	787.321	
55.5	625.947	691.519	737.901	767.08	782.514	787.258	
55.6	625.823	691.388	737.784	766.988	782.443	787.196	
55.7	625.698	691.257	737.668	766.896	782.372	787.133	
55.8	625.574	691.127	737.551	766.803	782.301	787.07	
55.9	625.45	690.996	737.435	766.711	782.229	787.008	
56	625.326	690.866	737.319	766.619	782.158	786.945	
56.1	625.202	690.736	737.202	766.526	782.087	786.881	
56.2	625.078	690.606	737.086	766.434	782.015	786.818	
56.3	624.955	690.476	736.97	766.342	781.944	786.755	
56.4	624.831	690.347	736.854	766.249	781.872	786.691	
56.5	624.708	690.217	736.738	766.157	781.8	786.628	
56.6	624.585	690.088	736.622	766.064	781.729	786.564	
56.7	624.462	689.959	736.506	765.972	781.657	786.5	
56.8	624.339	689.83	736.391	765.879	781.585	786.436	
56.9	624.217	689.701	736.275	765.786	781.513	786.372	
57	624.094	689.572	736.159	765.694	781.441	786.308	
57.1	623.972	689.443	736.044	765.601	781.368	786.244	
57.2	623.85	689.315	735.928	765.509	781.296	786.179	
57.3	623.728	689.186	735.813	765.416	781.224	786.115	
57.4	623.606	689.058	735.698	765.323	781.151	786.05	
57.5	623.484	688.93	735.582	765.231	781.078	785.986	
57.6	623.362	688.802	735.467	765.138	781.006	785.921	
57.7	623.241	688.674	735.352	765.045	780.933	785.856	
57.8	623.12	688.546	735.237	764.953	780.86	785.791	
57.9	622.998	688.419	735.122	764.86	780.787	785.726	
58	622.877	688.291	735.007	764.767	780.714	785.66	
58.1	622.757	688.164	734.892	764.674	780.641	785.595	
58.2	622.636	688.037	734.777	764.582	780.568	785.53	
58.3	622.515	687.909	734.662	764.489	780.495	785.464	
58.4	622.395	687.783	734.548	764.396	780.421	785.398	
58.5	622.274	687.656	734.433	764.303	780.348	785.332	
58.6	622.154	687.529	734.319	764.21	780.274	785.267	
58.7	622.034	687.402	734.204	764.117	780.201	785.201	
58.8	621.914	687.276	734.09	764.024	780.127	785.134	
58.9	621.795	687.15	733.975	763.931	780.053	785.068	
59	621.675	687.024	733.861	763.839	779.979	785.002	
59.1	621.556	686.898	733.747	763.746	779.905	784.935	
59.2	621.436	686.772	733.633	763.653	779.831	784.869	
59.3	621.317	686.646	733.519	763.56	779.757	784.802	
59.4	621.198	686.52	733.405	763.467	779.683	784.736	
59.5	621.079	686.395	733.291	763.374	779.609	784.669	
59.6	620.96	686.269	733.177	763.281	779.535	784.602	
59.7	620.842	686.144	733.063	763.188	779.46	784.535	
59.8	620.723	686.019	732.949	763.094	779.386	784.468	
59.9	620.605	685.894	732.835	763.001	779.311	784.4	
60	620.487	685.769	732.722	762.908	779.237	784.333	
60.1	620.369	685.644	732.608	762.815	779.162	784.265	
60.2	620.251	685.519	732.495	762.722	779.087	784.198	
60.3	620.133	685.395	732.381	762.629	779.012	784.13	
60.4	620.015	685.27	732.268	762.536	778.937	784.062	
60.5	619.898	685.146	732.154	762.443	778.862	783.995	
60.6	619.78	685.022	732.041	762.349	778.787	783.927	
60.7	619.663	684.898	731.928	762.256	778.712	783.859	
60.8	619.546	684.774	731.815	762.163	778.637	783.79	
60.9	619.429	684.65	731.702	762.07	778.561	783.722	
61	619.312	684.527	731.589	761.977	778.486	783.654	
61.1	619.195	684.403	731.476	761.883	778.41	783.585	
61.2	619.078	684.28	731.363	761.79	778.335	783.517	
61.3	618.962	684.156	731.25	761.697	778.259	783.448	
61.4	618.846	684.033	731.137	761.603	778.183	783.379	
61.5	618.729	683.91	731.025	761.51	778.108	783.31	
61.6	618.613	683.787	730.912	761.417	778.032	783.242	
61.7	618.497	683.664	730.8	761.323	777.956	783.172	
61.8	618.381	683.542	730.687	761.23	777.88	783.103	
61.9	618.266	683.419	730.575	761.137	777.804	783.034	
62	618.15	683.296	730.462	761.043	777.728	782.965	
62.1	618.035	683.174	730.35	760.95	777.651	782.895	
62.2	617.984	683.052	730.238	760.857	777.575	782.826	
62.3	617.95	682.93	730.125	760.763	777.499	782.756	
62.4	617.907	682.808	730.013	760.67	777.422	782.686	
62.5	617.858	682.686	729.901	760.576	777.346	782.617	
62.6	617.805	682.564	729.789	760.483	777.269	782.547	
62.7	617.748	682.443	729.677	760.389	777.192	782.477	
62.8	617.687	682.321	729.565	760.296	777.116	782.407	
62.9	617.625	682.2	729.453	760.202	777.039	782.336	
63	617.56	682.079	729.342	760.109	776.962	782.266	
63.1	617.492	681.958	729.23	760.015	776.885	782.196	
63.2	617.424	681.838	729.118	759.922	776.808	782.125	
63.3	617.353	681.718	729.007	759.828	776.731	782.055	
63.4	617.281	681.598	728.895	759.735	776.654	781.984	
63.5	617.208	681.478	728.784	759.641	776.577	781.913	
63.6	617.134	681.359	728.672	759.548	776.499	781.843	
63.7	617.059	681.24	728.561	759.454	776.422	781.772	
63.8	616.981	681.122	728.45	759.36	776.345	781.701	
63.9	616.902	681.004	728.338	759.267	776.267	781.63	
64	616.821	680.886	728.227	759.173	776.189	781.558	
64.1	616.74	680.769	728.116	759.079	776.112	781.487	
64.2	616.659	680.652	728.005	758.986	776.034	781.416	
64.3	616.577	680.536	727.894	758.892	775.956	781.344	
64.4	616.494	680.419	727.783	758.798	775.879	781.273	
64.5	616.411	680.303	727.672	758.705	775.801	781.201	
64.6	616.327	680.188	727.562	758.611	775.723	781.129	
64.7	616.243	680.073	727.451	758.517	775.645	781.058	
64.8	616.159	679.958	727.34	758.424	775.566	780.986	
64.9	616.074	679.844	727.23	758.33	775.488	780.914	
65	615.988	679.729	727.119	758.236	775.41	780.842	
65.1	615.899	679.616	727.009	758.142	775.332	780.77	
65.2	615.811	679.502	726.898	758.049	775.253	780.697	
65.3	615.722	679.389	726.788	757.955	775.175	780.625	
65.4	615.633	679.276	726.678	757.861	775.096	780.553	
65.5	615.544	679.163	726.568	757.767	775.018	780.48	
65.6	615.455	679.051	726.458	757.674	774.939	780.408	
65.7	615.366	678.938	726.348	757.58	774.861	780.335	
65.8	615.276	678.827	726.238	757.486	774.782	780.262	
65.9	615.187	678.715	726.128	757.392	774.703	780.189	
66	615.097	678.603	726.018	757.298	774.624	780.116	
66.1	615.006	678.492	725.909	757.205	774.545	780.043	
66.2	614.914	678.381	725.799	757.111	774.466	779.97	
66.3	614.821	678.27	725.69	757.017	774.387	779.897	
66.4	614.728	678.16	725.58	756.923	774.308	779.824	
66.5	614.632	678.049	725.471	756.829	774.229	779.751	
66.6	614.565	677.939	725.362	756.735	774.15	779.677	
66.7	614.499	677.829	725.253	756.641	774.07	779.604	
66.8	614.435	677.719	725.144	756.547	773.991	779.53	
66.9	614.342	677.61	725.035	756.454	773.911	779.456	
67	614.275	677.5	724.926	756.36	773.832	779.383	
67.1	614.22	677.391	724.817	756.266	773.752	779.309	
67.2	614.169	677.282	724.709	756.172	773.673	779.235	
67.3	614.119	677.173	724.6	756.078	773.593	779.161	
67.4	614.068	677.065	724.492	755.984	773.513	779.087	
67.5	614.017	676.956	724.383	755.89	773.434	779.013	
67.6	613.965	676.849	724.275	755.796	773.354	778.939	
67.7	613.911	676.741	724.167	755.702	773.274	778.864	
67.8	613.857	676.634	724.059	755.608	773.194	778.79	
67.9	613.803	676.527	723.951	755.514	773.114	778.715	
68	613.748	676.421	723.843	755.42	773.034	778.641	
68.1	613.693	676.315	723.735	755.326	772.953	778.566	
68.2	613.637	676.21	723.628	755.232	772.873	778.492	
68.3	613.58	676.104	723.52	755.138	772.793	778.417	
68.4	613.523	676	723.412	755.044	772.713	778.342	
68.5	613.466	675.895	723.305	754.95	772.632	778.267	
68.6	613.408	675.791	723.198	754.856	772.552	778.192	
68.7	613.349	675.688	723.091	754.762	772.471	778.117	
68.8	613.288	675.584	722.984	754.668	772.391	778.042	
68.9	613.228	675.482	722.877	754.575	772.31	777.967	
69	613.167	675.379	722.77	754.481	772.229	777.891	
69.1	613.105	675.277	722.663	754.387	772.149	777.816	
69.2	613.043	675.175	722.556	754.293	772.068	777.741	
69.3	612.981	675.074	722.45	754.199	771.987	777.665	
69.4	612.917	674.973	722.343	754.105	771.906	777.589	
69.5	612.854	674.872	722.237	754.011	771.825	777.514	
69.6	612.79	674.771	722.131	753.917	771.744	777.438	
69.7	612.726	674.671	722.024	753.823	771.663	777.362	
69.8	612.662	674.571	721.918	753.729	771.582	777.286	
69.9	612.598	674.472	721.813	753.635	771.501	777.21	
70	612.533	674.372	721.707	753.541	771.42	777.134	
70.1	612.468	674.273	721.601	753.447	771.338	777.058	
70.2	612.403	674.174	721.495	753.353	771.257	776.982	
70.3	612.337	674.076	721.39	753.259	771.176	776.906	
70.4	612.269	673.978	721.285	753.165	771.094	776.829	
70.5	612.202	673.88	721.179	753.071	771.013	776.753	
70.6	612.134	673.782	721.074	752.977	770.931	776.677	
70.7	612.067	673.684	720.969	752.883	770.85	776.6	
70.8	611.999	673.587	720.865	752.789	770.768	776.523	
70.9	611.929	673.49	720.76	752.695	770.686	776.447	
71	611.86	673.393	720.655	752.601	770.605	776.37	
71.1	611.791	673.296	720.551	752.507	770.523	776.293	
71.2	611.722	673.199	720.446	752.413	770.441	776.216	
71.3	611.652	673.103	720.342	752.319	770.359	776.139	
71.4	611.583	673.007	720.238	752.225	770.277	776.062	
71.5	611.513	672.911	720.134	752.132	770.195	775.985	
71.6	611.444	672.815	720.03	752.038	770.113	775.908	
71.7	611.373	672.719	719.926	751.944	770.031	775.831	
71.8	611.301	672.624	719.823	751.85	769.949	775.753	
71.9	611.229	672.529	719.719	751.756	769.867	775.676	
72	611.155	672.434	719.616	751.662	769.784	775.599	
72.1	611.082	672.339	719.512	751.568	769.702	775.521	
72.2	611.015	672.244	719.409	751.474	769.62	775.443	
72.3	610.952	672.149	719.306	751.381	769.537	775.366	
72.4	610.894	672.055	719.203	751.287	769.455	775.288	
72.5	610.84	671.96	719.101	751.193	769.372	775.21	
72.6	610.787	671.866	718.998	751.099	769.29	775.132	
72.7	610.736	671.773	718.895	751.005	769.207	775.055	
72.8	610.685	671.679	718.793	750.912	769.125	774.977	
72.9	610.635	671.586	718.691	750.818	769.042	774.899	
73	610.585	671.493	718.589	750.724	768.959	774.82	
73.1	610.534	671.4	718.486	750.63	768.876	774.742	
73.2	610.484	671.308	718.385	750.537	768.794	774.664	
73.3	610.433	671.216	718.283	750.443	768.711	774.586	
73.4	610.382	671.124	718.181	750.349	768.628	774.507	
73.5	610.33	671.032	718.079	750.256	768.545	774.429	
73.6	610.277	670.941	717.978	750.162	768.462	774.35	
73.7	610.225	670.85	717.877	750.068	768.379	774.272	
73.8	610.172	670.759	717.775	749.975	768.296	774.193	
73.9	610.12	670.668	717.674	749.881	768.213	774.115	
74	610.066	670.578	717.573	749.787	768.129	774.036	
74.1	610.013	670.488	717.472	749.694	768.046	773.957	
74.2	609.959	670.398	717.372	749.6	767.963	773.878	
74.3	609.904	670.308	717.271	749.507	767.88	773.799	
74.4	609.849	670.219	717.171	749.413	767.796	773.72	
74.5	609.793	670.13	717.07	749.32	767.713	773.641	
74.6	609.738	670.041	716.97	749.226	767.629	773.562	
74.7	609.682	669.952	716.87	749.133	767.546	773.483	
74.8	609.626	669.863	716.77	749.039	767.462	773.404	
74.9	609.57	669.775	716.67	748.946	767.379	773.324	
75	609.514	669.687	716.57	748.852	767.295	773.245	
75.1	609.458	669.599	716.47	748.759	767.212	773.165	
75.2	609.401	669.511	716.371	748.666	767.128	773.086	
75.3	609.343	669.424	716.271	748.572	767.044	773.006	
75.4	609.285	669.337	716.172	748.479	766.96	772.927	
75.5	609.227	669.249	716.073	748.386	766.877	772.847	
75.6	609.169	669.162	715.974	748.292	766.793	772.767	
75.7	609.111	669.076	715.875	748.199	766.709	772.688	
75.8	609.053	668.989	715.776	748.106	766.625	772.608	
75.9	608.994	668.902	715.678	748.013	766.541	772.528	
76	608.935	668.816	715.579	747.919	766.457	772.448	
76.1	608.875	668.73	715.481	747.826	766.373	772.368	
76.2	608.815	668.644	715.382	747.733	766.289	772.288	
76.3	608.755	668.558	715.284	747.64	766.205	772.208	
76.4	608.694	668.472	715.186	747.547	766.121	772.128	
76.5	608.634	668.386	715.088	747.454	766.037	772.047	
76.6	608.574	668.301	714.99	747.361	765.952	771.967	
76.7	608.513	668.216	714.892	747.268	765.868	771.887	
76.8	608.453	668.13	714.795	747.175	765.784	771.806	
76.9	608.391	668.045	714.697	747.082	765.699	771.726	
77	608.329	667.96	714.6	746.989	765.615	771.645	
77.1	608.268	667.875	714.503	746.896	765.531	771.565	
77.2	608.206	667.79	714.405	746.803	765.446	771.484	
77.3	608.144	667.706	714.308	746.71	765.362	771.404	
77.4	608.082	667.621	714.212	746.617	765.277	771.323	
77.5	608.02	667.537	714.115	746.524	765.193	771.242	
77.6	607.956	667.452	714.018	746.431	765.108	771.161	
77.7	607.892	667.368	713.922	746.339	765.024	771.08	
77.8	607.829	667.284	713.825	746.246	764.939	770.999	
77.9	607.767	667.2	713.729	746.153	764.854	770.918	
78	607.708	667.116	713.633	746.06	764.77	770.837	
78.1	607.651	667.032	713.536	745.968	764.685	770.756	
78.2	607.596	666.949	713.441	745.875	764.6	770.675	
78.3	607.543	666.865	713.345	745.783	764.515	770.594	
78.4	607.49	666.782	713.249	745.69	764.43	770.513	
78.5	607.439	666.7	713.153	745.597	764.346	770.431	
78.6	607.387	666.617	713.058	745.505	764.261	770.35	
78.7	607.336	666.535	712.962	745.412	764.176	770.269	
78.8	607.285	666.453	712.867	745.32	764.091	770.187	
78.9	607.235	666.371	712.772	745.227	764.006	770.106	
79	607.185	666.289	712.677	745.135	763.921	770.024	
79.1	607.134	666.207	712.582	745.043	763.836	769.942	
79.2	607.085	666.126	712.487	744.95	763.751	769.861	
79.3	607.035	666.045	712.392	744.858	763.666	769.779	
79.4	606.984	665.964	712.297	744.766	763.58	769.697	
79.5	606.933	665.883	712.203	744.673	763.495	769.615	
79.6	606.883	665.803	712.108	744.581	763.41	769.534	
79.7	606.832	665.722	712.014	744.489	763.325	769.452	
79.8	606.781	665.642	711.92	744.397	763.24	769.37	
79.9	606.73	665.562	711.826	744.305	763.154	769.288	
80	606.679	665.482	711.732	744.213	763.069	769.206	
80.1	606.627	665.403	711.638	744.121	762.984	769.124	
80.2	606.576	665.323	711.544	744.029	762.898	769.041	
80.3	606.524	665.244	711.45	743.937	762.813	768.959	
80.4	606.472	665.164	711.357	743.845	762.728	768.877	
80.5	606.42	665.085	711.263	743.753	762.642	768.795	
80.6	606.367	665.006	711.17	743.661	762.557	768.712	
80.7	606.314	664.927	711.077	743.569	762.471	768.63	
80.8	606.261	664.849	710.983	743.477	762.386	768.548	
80.9	606.208	664.77	710.89	743.385	762.3	768.465	
81	606.155	664.692	710.797	743.293	762.215	768.383	
81.1	606.101	664.613	710.705	743.202	762.129	768.3	
81.2	606.048	664.535	710.612	743.11	762.044	768.218	
81.3	605.995	664.457	710.519	743.018	761.958	768.135	
81.4	605.94	664.379	710.427	742.927	761.872	768.052	
81.5	605.885	664.301	710.334	742.835	761.787	767.97	
81.6	605.831	664.223	710.242	742.743	761.701	767.887	
81.7	605.776	664.145	710.15	742.652	761.615	767.804	
81.8	605.722	664.068	710.058	742.56	761.529	767.721	
81.9	605.667	663.99	709.966	742.469	761.444	767.638	
82	605.612	663.912	709.874	742.377	761.358	767.555	
82.1	605.557	663.835	709.782	742.286	761.272	767.472	
82.2	605.501	663.758	709.69	742.195	761.186	767.389	
82.3	605.446	663.68	709.599	742.103	761.1	767.306	
82.4	605.39	663.603	709.507	742.012	761.015	767.223	
82.5	605.333	663.526	709.416	741.921	760.929	767.14	
82.6	605.277	663.449	709.325	741.829	760.843	767.057	
82.7	605.22	663.372	709.234	741.738	760.757	766.974	
82.8	605.164	663.295	709.143	741.647	760.671	766.89	
82.9	605.107	663.218	709.052	741.556	760.585	766.807	
83	605.051	663.142	708.961	741.465	760.499	766.724	
83.1	604.994	663.065	708.87	741.374	760.413	766.64	
83.2	604.936	662.988	708.78	741.283	760.327	766.557	
83.3	604.878	662.912	708.689	741.192	760.241	766.474	
83.4	604.82	662.835	708.599	741.101	760.155	766.39	
83.5	604.762	662.759	708.508	741.01	760.069	766.307	
83.6	604.705	662.683	708.418	740.919	759.983	766.223	
83.7	604.647	662.607	708.328	740.828	759.896	766.139	
83.8	604.591	662.531	708.238	740.737	759.81	766.056	
83.9	604.536	662.455	708.148	740.646	759.724	765.972	
84	604.482	662.379	708.058	740.556	759.638	765.888	
84.1	604.428	662.304	707.968	740.465	759.552	765.805	
84.2	604.375	662.229	707.879	740.374	759.466	765.721	
84.3	604.323	662.154	707.789	740.284	759.379	765.637	
84.4	604.271	662.079	707.699	740.193	759.293	765.553	
84.5	604.22	662.004	707.61	740.102	759.207	765.469	
84.6	604.17	661.93	707.521	740.012	759.121	765.385	
84.7	604.12	661.856	707.432	739.921	759.034	765.301	
84.8	604.07	661.782	707.342	739.831	758.948	765.217	
84.9	604.02	661.708	707.253	739.741	758.862	765.133	
85	603.971	661.634	707.164	739.65	758.775	765.049	
85.1	603.921	661.561	707.076	739.56	758.689	764.965	
85.2	603.871	661.488	706.987	739.469	758.603	764.881	
85.3	603.822	661.414	706.898	739.379	758.516	764.797	
85.4	603.773	661.341	706.81	739.289	758.43	764.713	
85.5	603.724	661.268	706.721	739.199	758.343	764.629	
85.6	603.674	661.196	706.633	739.109	758.257	764.544	
85.7	603.625	661.123	706.544	739.018	758.171	764.46	
85.8	603.576	661.05	706.456	738.928	758.084	764.376	
85.9	603.527	660.978	706.368	738.838	757.998	764.291	
86	603.478	660.906	706.28	738.748	757.911	764.207	
86.1	603.428	660.833	706.192	738.658	757.825	764.123	
86.2	603.378	660.761	706.104	738.568	757.738	764.038	
86.3	603.327	660.689	706.017	738.478	757.652	763.954	
86.4	603.277	660.617	705.929	738.389	757.565	763.869	
